,1.0-20.0,4.0-14.0,4.0-40.0
2019-12-03 06:15:00.000,8.95567607775e-10,1.87695057461e-10,2.3408229363e-10
2019-12-03 06:30:00.000,8.86687714308e-10,1.65930834185e-10,2.07395344851e-10
2019-12-03 06:45:00.000,9.03072804271e-10,1.70879892149e-10,2.13114814352e-10
2019-12-03 07:00:00.000,9.70797755313e-10,1.80623206435e-10,2.24969629577e-10
2019-12-03 07:15:00.000,3.96598598354e-09,1.81121591169e-10,2.25574835025e-10
2019-12-03 07:30:00.000,3.9928005235e-09,2.47622809715e-10,2.88797599328e-10
2019-12-03 07:45:00.000,1.02544823535e-09,3.07693131014e-10,3.47424466979e-10
2019-12-03 08:00:00.000,1.04932749881e-09,2.94808144087e-10,3.32602153844e-10
2019-12-03 08:15:00.000,1.08086108938e-09,2.63916748793e-10,3.03401630883e-10
2019-12-03 08:30:00.000,6.07438909001e-09,3.22758663119e-10,3.60159799209e-10
2019-12-03 08:45:00.000,6.22928480446e-09,3.64625372265e-10,4.02267039686e-10
2019-12-03 09:00:00.000,1.15581208776e-09,3.07783892066e-10,3.51808572345e-10
2019-12-03 09:15:00.000,1.17552573778e-09,3.29151764852e-10,3.81460907671e-10
2019-12-03 09:30:00.000,1.2137850774e-09,3.82062890811e-10,4.35317354385e-10
2019-12-03 09:45:00.000,1.22721987468e-09,4.20464706784e-10,4.65144139566e-10
2019-12-03 10:00:00.000,1.31099533988e-09,4.79581478886e-10,5.47450939431e-10
2019-12-03 10:15:00.000,1.42407595002e-09,5.83516420511e-10,6.63846035755e-10
2019-12-03 10:30:00.000,1.4494394333e-09,6.68957107006e-10,7.31658666511e-10
2019-12-03 10:45:00.000,1.37555430187e-09,5.787500657e-10,6.4031571707e-10
2019-12-03 11:00:00.000,1.33851316888e-09,5.00033799565e-10,5.73046850108e-10
2019-12-03 11:15:00.000,1.38801471674e-09,6.0196966353e-10,6.97948792959e-10
2019-12-03 11:30:00.000,1.44783888846e-09,6.99703519073e-10,8.0737625737e-10
2019-12-03 11:45:00.000,1.48483865101e-09,7.44045188311e-10,8.63557982448e-10
2019-12-03 12:00:00.000,1.50074596423e-09,7.37262662727e-10,8.45648697005e-10
2019-12-03 12:15:00.000,1.45671790706e-09,6.89500899213e-10,8.00859022922e-10
2019-12-03 12:30:00.000,1.46394493059e-09,7.27170778184e-10,8.34673074324e-10
2019-12-03 12:45:00.000,1.52329074468e-09,8.04328466304e-10,8.99722444576e-10
2019-12-03 13:00:00.000,1.50975949145e-09,7.46980857797e-10,8.49233131568e-10
2019-12-03 13:15:00.000,1.41290003005e-09,6.18835682279e-10,7.10897754626e-10
