,0.1-1.0,2.0-4.0,4.0-14.0,4.0-8.0,8.0-14.0
2020-03-02 17:45:03.270,2.02661810274e-06,2.2993402982e-10,2.14745781954e-10,2.00312147979e-10,7.68968168392e-11
2020-03-02 18:00:03.270,2.05838230081e-06,2.11926660019e-10,2.09630518296e-10,1.95793498446e-10,7.43592025424e-11
2020-03-02 18:15:03.270,2.07334542774e-06,2.05637022789e-10,1.86704613595e-10,1.74307457583e-10,6.63627055702e-11
2020-03-02 18:30:03.270,2.07140069998e-06,1.88796582249e-10,1.08725890524e-10,9.77853223907e-11,4.71704340806e-11
2020-03-02 18:45:03.270,2.00055699444e-06,1.82796286576e-10,7.42241119886e-11,6.01234096894e-11,4.32427461049e-11
2020-03-02 19:00:03.270,2.07623873461e-06,1.88919690214e-10,7.28543419552e-11,5.70903444813e-11,4.49894205467e-11
2020-03-02 19:15:03.270,2.31734774775e-06,1.78218676262e-10,6.77170819068e-11,5.4389771491e-11,4.00794672728e-11
2020-03-02 19:30:03.270,2.22725838124e-06,1.63293970273e-10,6.29280132727e-11,5.18803382882e-11,3.53870305546e-11
2020-03-02 19:45:03.270,2.02242244292e-06,1.60012036643e-10,6.17601542671e-11,5.03150130939e-11,3.56059735212e-11
2020-03-02 20:00:03.270,2.09907544917e-06,1.57668887394e-10,5.70569427874e-11,4.89138260419e-11,2.91456889815e-11
2020-03-02 20:15:03.270,2.11761826768e-06,1.52443497468e-10,5.60437515616e-11,4.77377471716e-11,2.91214388217e-11
2020-03-02 20:30:03.270,2.17910967682e-06,1.46553597869e-10,5.42117068217e-11,4.65661142946e-11,2.75113398023e-11
2020-03-02 20:45:03.270,2.21393170566e-06,1.48874871967e-10,5.84700344806e-11,4.71097194552e-11,3.4419738193e-11
2020-03-02 21:00:03.270,2.32724635318e-06,1.49775474035e-10,5.24280860002e-11,4.60292592758e-11,2.48574171124e-11
2020-03-02 21:15:03.270,2.31584783719e-06,1.45236088537e-10,5.36232246905e-11,4.64663745112e-11,2.65369277389e-11
2020-03-02 21:30:03.270,2.34212699766e-06,1.47045662225e-10,5.57812540649e-11,4.75016053309e-11,2.90105304753e-11
2020-03-02 21:45:03.270,2.24610963059e-06,1.42245485136e-10,5.31726343026e-11,4.57008879045e-11,2.69870112393e-11
2020-03-02 22:00:03.270,2.23315613471e-06,1.44790176159e-10,5.11122486986e-11,4.53312758077e-11,2.34178490381e-11
2020-03-02 22:15:03.270,2.20030574609e-06,1.44106847839e-10,4.96593069258e-11,4.49245152906e-11,2.0945329052e-11
2020-03-02 22:30:03.270,2.22527533523e-06,1.4554787173e-10,4.90972152712e-11,4.40262735508e-11,2.15083954682e-11
2020-03-02 22:45:03.270,2.40294071294e-06,1.41378845129e-10,4.68943112909e-11,4.24070266312e-11,1.97864036667e-11
2020-03-02 23:00:03.270,2.42834592873e-06,1.40431285888e-10,4.64492172318e-11,4.2320439603e-11,1.88953737342e-11
2020-03-02 23:15:03.270,2.46782137173e-06,1.36706897682e-10,4.84144356092e-11,4.20332900413e-11,2.37732835338e-11
2020-03-03 00:00:01.330,2.22600330391e-06,1.36410378008e-10,4.17824980379e-11,3.80354248001e-11,1.7063563999e-11
2020-03-03 00:15:01.330,2.31917573309e-06,1.32896702879e-10,4.12399072637e-11,3.78551890434e-11,1.615470172e-11
2020-03-03 00:30:01.330,2.37884056525e-06,1.33565984313e-10,4.14529536124e-11,3.81387620887e-11,1.60090353094e-11
2020-03-03 00:45:01.330,2.53023359033e-06,1.35637737537e-10,4.06576000161e-11,3.74530752099e-11,1.55636193282e-11
2020-03-03 01:00:01.330,2.56269990363e-06,1.32965880942e-10,4.00471882474e-11,3.71149519204e-11,1.48089451575e-11
2020-03-03 01:15:01.330,2.43683741279e-06,1.36319912224e-10,4.0530929942e-11,3.73574027452e-11,1.54875721954e-11
2020-03-03 01:30:01.330,2.3257691391e-06,1.34906511354e-10,4.08055121048e-11,3.6915806398e-11,1.71622286405e-11
2020-03-03 01:45:01.330,2.58708086762e-06,1.35660667875e-10,4.3865061194e-11,3.77641725044e-11,2.21491522547e-11
2020-03-03 02:00:01.330,2.22110675492e-06,1.36319524529e-10,4.33303623183e-11,3.77992887657e-11,2.10180589143e-11
2020-03-03 02:15:01.330,2.10573036401e-06,1.29270106155e-10,3.880830432e-11,3.58461979782e-11,1.46654789372e-11
2020-03-03 02:30:01.330,2.0352771276e-06,1.33536720831e-10,3.82145764376e-11,3.52471580324e-11,1.45369532573e-11
2020-03-03 02:45:01.330,2.21276999073e-06,1.30370748912e-10,3.77498594201e-11,3.48099126104e-11,1.43811725669e-11
2020-03-03 03:00:01.330,2.25867822898e-06,1.27167868642e-10,3.83582141775e-11,3.52752779219e-11,1.48359098969e-11
2020-03-03 03:15:01.330,2.21829662472e-06,1.28688046421e-10,3.82754414117e-11,3.48293623387e-11,1.56415745982e-11
2020-03-03 03:30:01.330,2.24142486159e-06,1.30732358666e-10,3.77989221795e-11,3.42474325688e-11,1.57528636393e-11
2020-03-03 03:45:01.330,2.32524224655e-06,1.36601340999e-10,3.79551604544e-11,3.45188486424e-11,1.55260064929e-11
2020-03-03 04:00:01.330,2.48358118315e-06,1.38026024393e-10,3.93430110269e-11,3.58590922888e-11,1.59531315391e-11
2020-03-03 04:15:01.330,2.46476761123e-06,1.34381587357e-10,4.2275890652e-11,3.83815355757e-11,1.75122562342e-11
2020-03-03 04:30:01.330,2.61805743665e-06,1.35323236579e-10,4.29367288053e-11,3.88513443221e-11,1.80499322406e-11
2020-03-03 04:45:01.330,2.40345564583e-06,1.40780538541e-10,4.75456988757e-11,4.01557899483e-11,2.51935072803e-11
2020-03-03 05:00:01.330,2.31813435949e-06,1.42788834063e-10,6.73801207715e-11,4.70329395886e-11,4.801388769e-11
2020-03-03 05:15:01.330,2.35341808608e-06,1.53430778722e-10,6.43835903861e-11,4.77371135039e-11,4.29835072131e-11
2020-03-03 05:30:01.330,2.45607449742e-06,1.63484168344e-10,6.06066423357e-11,4.93417049764e-11,3.49781445945e-11
2020-03-03 05:45:01.330,2.3011623915e-06,1.67200438533e-10,7.18069992463e-11,6.51338582834e-11,2.99913053294e-11
2020-03-03 06:00:01.330,2.41872262254e-06,1.98011227012e-10,1.21747953648e-10,1.08444633312e-10,5.48954337263e-11
2020-03-03 06:15:01.330,2.36717335406e-06,2.32564717822e-10,1.80557256529e-10,1.52223537376e-10,9.64167610419e-11
2020-03-03 06:30:01.330,2.43171920483e-06,2.66737869452e-10,1.9424265715e-10,1.73990568543e-10,8.56526386779e-11
2020-03-03 06:45:01.330,2.43608651407e-06,3.35149766883e-10,1.9362393054e-10,1.79770402267e-10,7.12334575637e-11
2020-03-03 07:00:01.330,2.2944214437e-06,3.63170897228e-10,2.17877456772e-10,2.00103241339e-10,8.55760149973e-11
2020-03-03 07:15:01.330,2.15279464542e-06,3.57942364933e-10,2.48466714637e-10,2.31671180224e-10,8.91140329348e-11
2020-03-03 07:30:01.330,2.14008766949e-06,3.69266861747e-10,2.71773308368e-10,2.55783153215e-10,9.12170765805e-11
2020-03-03 07:45:01.330,2.39723891882e-06,3.80280130194e-10,2.7823703957e-10,2.63860759073e-10,8.75901611857e-11
2020-03-03 08:00:01.330,2.38218443321e-06,3.90588794261e-10,2.81069586645e-10,2.67716619838e-10,8.48191347118e-11
2020-03-03 08:15:01.330,2.37027837045e-06,3.98685497932e-10,2.95605329863e-10,2.78757901466e-10,9.76074206776e-11
2020-03-03 08:30:01.330,2.23367430512e-06,3.85588953304e-10,2.84039741083e-10,2.661574734e-10,9.84837060773e-11
2020-03-03 08:45:01.330,2.07810110363e-06,3.82617014907e-10,2.76148891585e-10,2.54412908464e-10,1.06600696698e-10
2020-03-03 09:00:01.330,2.30616487084e-06,3.94741771442e-10,2.70116535807e-10,2.53210792287e-10,9.31894600426e-11
2020-03-03 09:15:01.330,2.23648798288e-06,4.01324907684e-10,2.86062663166e-10,2.74169792941e-10,8.07836272944e-11
2020-03-03 09:30:01.330,2.09673748817e-06,4.02366249095e-10,3.13307844827e-10,3.04822594588e-10,7.17125229419e-11
2020-03-03 09:45:01.330,1.93859118215e-06,3.31909261609e-10,2.25751713621e-10,2.12221491853e-10,7.63896121404e-11
2020-03-03 10:00:01.330,2.07734065927e-06,2.72719527088e-10,1.36841783446e-10,1.14714815259e-10,7.41385982598e-11
2020-03-03 10:15:01.330,2.25276363241e-06,3.35587421165e-10,2.36033567724e-10,2.2652603728e-10,6.56312564964e-11
2020-03-03 10:30:01.330,2.28519445853e-06,4.05932290608e-10,3.08367514398e-10,2.91011936327e-10,1.01118214786e-10
2020-03-03 10:45:01.330,2.19666546334e-06,4.06013123402e-10,3.09256933619e-10,2.85308250682e-10,1.1844032419e-10
2020-03-03 11:00:01.330,2.04496537236e-06,3.88351105589e-10,2.65115967986e-10,2.49570432693e-10,8.88767857693e-11
2020-03-03 11:15:01.330,2.30002478158e-06,3.43768402593e-10,2.54054525536e-10,2.36463595896e-10,9.22811421321e-11
2020-03-03 11:30:01.330,2.43231105328e-06,3.46586651169e-10,2.64198431507e-10,2.47766516362e-10,9.09291179886e-11
2020-03-03 11:45:01.330,2.20554302785e-06,3.42492398101e-10,2.65457207173e-10,2.55131590054e-10,7.25714711662e-11
2020-03-03 12:00:01.330,1.84911011296e-06,3.36410243214e-10,2.68210390066e-10,2.56577403781e-10,7.75024247409e-11
2020-03-03 12:15:01.330,2.02539413286e-06,3.31576295708e-10,2.63684000958e-10,2.46542207521e-10,9.28615167747e-11
2020-03-03 12:30:01.330,2.1401805947e-06,3.30465360251e-10,2.72205058067e-10,2.44550514724e-10,1.18819708907e-10
2020-03-03 12:45:01.330,2.15529319907e-06,3.11975541069e-10,2.41119016823e-10,2.09309676392e-10,1.18895010395e-10
2020-03-03 13:00:01.330,2.15512635207e-06,2.86117785194e-10,1.56755771279e-10,1.35501886393e-10,7.80809999656e-11
2020-03-03 13:15:01.330,2.07892589625e-06,1.61466412205e-09,2.70592783814e-10,1.97962479703e-10,1.83563610618e-10
2020-03-03 13:30:01.330,2.27237872785e-06,6.70045058296e-10,2.50803443746e-10,2.21309275615e-10,1.17256669942e-10
2020-03-03 13:45:01.330,2.02336322236e-06,3.40537813804e-10,2.69631968506e-10,2.49017976668e-10,1.0264151376e-10
2020-03-03 14:00:01.330,2.02491669978e-06,3.35166511046e-10,2.40949187506e-10,2.22338879149e-10,9.2138610025e-11
2020-03-03 14:15:01.330,1.85233842417e-06,7.67274215767e-10,3.23359746512e-10,2.68363634229e-10,1.79867929578e-10
2020-03-03 14:30:01.330,1.90655388317e-06,3.13842506302e-10,1.94257788591e-10,1.71520487977e-10,9.05127162802e-11
2020-03-03 14:45:01.330,1.84789851935e-06,3.28570096807e-10,1.97824647364e-10,1.74065408371e-10,9.32465179141e-11
2020-03-03 15:00:01.330,1.99182980471e-06,3.34857801156e-10,2.29805217177e-10,2.03495845371e-10,1.05968171182e-10
2020-03-03 15:15:01.330,2.05355862705e-06,3.31251885337e-10,2.25279952273e-10,1.98024530326e-10,1.06478877014e-10
2020-03-03 15:30:01.330,2.06870098202e-06,3.17603445766e-10,2.26687885503e-10,2.08327939687e-10,8.87310790123e-11
2020-03-03 15:45:01.330,2.04978908048e-06,3.25027119607e-10,2.45191416516e-10,2.29368054003e-10,8.60003434928e-11
2020-03-03 16:00:01.330,1.9068385239e-06,3.24635968039e-10,2.50873468609e-10,2.34409764834e-10,8.87092138483e-11
2020-03-03 16:15:01.330,1.74883010691e-06,3.08914736482e-10,2.41646402962e-10,2.30424772369e-10,7.21032169832e-11
2020-03-03 16:30:01.330,1.90070350058e-06,2.93873982282e-10,2.23585210036e-10,2.1123667059e-10,7.2653328909e-11
2020-03-03 16:45:01.330,1.79394438166e-06,2.86534248995e-10,1.86928150321e-10,1.74436654788e-10,6.6629945648e-11
2020-03-03 17:00:01.330,1.97336840512e-06,2.72811318434e-10,1.69408645041e-10,1.56679622968e-10,6.36942777938e-11
2020-03-03 17:15:01.330,2.08787185874e-06,2.63466281771e-10,1.69961701738e-10,1.56992511366e-10,6.44440377915e-11
2020-03-03 17:30:01.330,1.79414933218e-06,2.48132641514e-10,1.78576077521e-10,1.67337361152e-10,6.16067610431e-11
2020-03-03 17:45:01.330,1.75755692144e-06,2.26769263998e-10,1.71391190557e-10,1.6106958248e-10,5.78205110153e-11
2020-03-03 18:00:01.330,1.84955310333e-06,2.10500763193e-10,1.45808333919e-10,1.32429026279e-10,6.04301214764e-11
2020-03-03 18:15:01.330,1.89207263942e-06,1.93685454286e-10,1.15634940194e-10,1.021780819e-10,5.37438848428e-11
2020-03-03 18:30:01.330,1.82768256805e-06,1.79710141901e-10,8.79864938018e-11,7.43068969036e-11,4.68317209617e-11
2020-03-03 18:45:01.330,1.77807011632e-06,1.71626975357e-10,7.94866989511e-11,6.88338148392e-11,3.94855774892e-11
2020-03-03 19:00:01.330,1.67660926164e-06,1.62093608438e-10,7.19568942269e-11,6.12153081253e-11,3.75720611973e-11
2020-03-03 19:15:01.330,1.61568553998e-06,1.50805557697e-10,5.99656137737e-11,5.08635363592e-11,3.15467756257e-11
2020-03-03 19:30:01.330,1.67880680037e-06,1.4344134027e-10,5.30560857898e-11,4.47122564438e-11,2.83655132627e-11
2020-03-03 19:45:01.330,1.71186886209e-06,1.41773145406e-10,5.03387733562e-11,4.2577015322e-11,2.66685866025e-11
2020-03-03 20:00:01.330,1.70764059794e-06,1.38883051699e-10,5.3579333694e-11,4.30877150282e-11,3.16415498659e-11
2020-03-03 20:15:01.330,1.87288163581e-06,1.33410443686e-10,5.38638414957e-11,4.23282338673e-11,3.31261308463e-11
2020-03-03 20:30:01.330,1.81179054205e-06,1.68293903709e-10,5.97549941691e-11,5.09698038546e-11,3.09884679242e-11
2020-03-03 20:45:01.330,1.55632673638e-06,1.6841248217e-10,5.69544000605e-11,4.81360792088e-11,3.02575764351e-11
2020-03-03 21:00:01.330,1.63421025496e-06,1.39721587476e-10,4.78477264608e-11,3.91923470255e-11,2.72796103774e-11
2020-03-03 21:15:01.330,1.622372887e-06,1.29218842479e-10,4.47076584173e-11,3.79708834375e-11,2.34191668404e-11
2020-03-03 21:30:01.330,1.68738931249e-06,1.22760400556e-10,4.44962214038e-11,3.69633577255e-11,2.46044574703e-11
2020-03-03 21:45:01.330,1.69636718861e-06,1.20351724677e-10,4.42677702055e-11,3.6310911911e-11,2.51569922893e-11
2020-03-03 22:00:01.330,1.63628086843e-06,1.16135673986e-10,4.12644490384e-11,3.46657695802e-11,2.22151877687e-11
2020-03-03 22:15:01.330,1.55277380151e-06,1.85546098535e-10,4.11263980963e-11,3.51266380917e-11,2.12311329284e-11
2020-03-03 22:30:01.330,1.6157763757e-06,1.78652902769e-10,4.13203608964e-11,3.54400692962e-11,2.10880820423e-11
2020-03-03 22:45:01.330,1.61136763497e-06,9.90326590975e-11,3.75400131945e-11,3.18641799395e-11,1.96884493874e-11
2020-03-03 23:00:01.330,1.59254792455e-06,9.62804650812e-11,3.75204607051e-11,3.15329768089e-11,2.01978472036e-11
2020-03-03 23:15:01.330,1.73007202879e-06,9.44950907482e-11,3.99761451425e-11,3.18943084234e-11,2.39803864194e-11
2020-03-04 00:00:00.110,1.63985331467e-06,9.53519772476e-11,3.08348672867e-11,2.68431842902e-11,1.5046483154e-11
2020-03-04 00:15:00.110,1.59609322404e-06,9.39445345114e-11,3.05390208451e-11,2.66548079631e-11,1.47769008187e-11
2020-03-04 00:30:00.110,1.63415672287e-06,9.45980158358e-11,3.02389649967e-11,2.63460424093e-11,1.47161519173e-11
2020-03-04 00:45:00.110,1.55632329654e-06,9.20429805119e-11,2.98642044712e-11,2.606120967e-11,1.4455420747e-11
2020-03-04 01:00:00.110,1.51367056037e-06,8.95464129927e-11,2.87988335245e-11,2.50182254214e-11,1.41179943892e-11
2020-03-04 01:15:00.110,1.59610254742e-06,8.55202592904e-11,2.70876950443e-11,2.42285479934e-11,1.19735528749e-11
2020-03-04 01:30:00.110,1.53732535999e-06,8.22179057319e-11,2.73803169483e-11,2.40769008741e-11,1.29046722692e-11
2020-03-04 01:45:00.110,1.42880867394e-06,8.20808429909e-11,2.70107460317e-11,2.33492963532e-11,1.34297362436e-11
2020-03-04 02:00:00.110,1.45088655039e-06,7.96025556198e-11,3.40440399495e-11,2.43702439603e-11,2.36538590887e-11
2020-03-04 02:15:00.110,1.44102420861e-06,7.90293585444e-11,3.23955975719e-11,2.41952737893e-11,2.14234422775e-11
2020-03-04 02:30:00.110,1.44780225629e-06,8.23607745151e-11,2.62089870467e-11,2.3151124452e-11,1.21280310203e-11
2020-03-04 02:45:00.110,1.40968583871e-06,8.19923349313e-11,2.5848937849e-11,2.27221792071e-11,1.21354434935e-11
2020-03-04 03:00:00.110,1.48042582454e-06,7.75784484543e-11,2.46051460154e-11,2.17041799059e-11,1.14260132228e-11
2020-03-04 03:15:00.110,1.51399034818e-06,7.78612668124e-11,2.42293262921e-11,2.1372891792e-11,1.12724107109e-11
2020-03-04 03:30:00.110,1.4381673564e-06,7.79749292574e-11,2.48540719133e-11,2.20191942644e-11,1.13727353156e-11
2020-03-04 03:45:00.110,1.47641261814e-06,7.7790291454e-11,2.40369655167e-11,2.11433885618e-11,1.12944818685e-11
2020-03-04 04:00:00.110,1.49343948884e-06,7.86909244636e-11,2.64118349287e-11,2.34175012776e-11,1.20819740653e-11
2020-03-04 04:15:00.110,1.39877228112e-06,8.30021361945e-11,3.2896814592e-11,2.93143119689e-11,1.47656256364e-11
2020-03-04 04:30:00.110,1.34167006839e-06,9.35645292127e-11,3.06546137989e-11,2.58057172857e-11,1.62527836023e-11
2020-03-04 04:45:00.110,1.34357097301e-06,9.89209884131e-11,3.60393579423e-11,3.05645153196e-11,1.87361577067e-11
2020-03-04 05:00:00.110,1.35610134658e-06,1.0784631682e-10,4.62087016847e-11,3.90070866097e-11,2.45491334045e-11
2020-03-04 05:15:00.110,1.30362322522e-06,1.21173385964e-10,4.96980716148e-11,4.16305083596e-11,2.69201982974e-11
2020-03-04 05:30:00.110,1.12079898143e-06,1.36500904077e-10,5.30527806094e-11,4.49928345248e-11,2.79030018665e-11
2020-03-04 05:45:00.110,1.27837644473e-06,1.51044749942e-10,5.80713670921e-11,5.28318100383e-11,2.38063065701e-11
2020-03-04 06:00:00.110,1.36852486623e-06,1.77402399017e-10,1.42539406697e-10,1.26917276751e-10,6.43335592149e-11
2020-03-04 06:15:00.110,1.27350349905e-06,2.14898230423e-10,1.78931085286e-10,1.50452066743e-10,9.63163565648e-11
2020-03-04 06:30:00.110,1.2686378183e-06,2.42274816398e-10,1.63350777153e-10,1.41417506316e-10,8.12267159302e-11
2020-03-04 06:45:00.110,1.22153765887e-06,2.60634276452e-10,1.72973129841e-10,1.57010200116e-10,7.19568793116e-11
2020-03-04 07:00:00.110,1.27835271369e-06,2.73411543493e-10,2.08818465678e-10,1.9678953403e-10,6.92268456422e-11
2020-03-04 07:15:00.110,1.25127186126e-06,2.77326748932e-10,2.44384948739e-10,2.30451590201e-10,8.07630625091e-11
2020-03-04 07:30:00.110,1.24372940906e-06,2.92023638955e-10,2.66897006209e-10,2.53290656565e-10,8.34856252631e-11
2020-03-04 07:45:00.110,1.20400534086e-06,2.93877488233e-10,2.76080929356e-10,2.61467715419e-10,8.79064024389e-11
2020-03-04 08:00:00.110,1.22321611743e-06,2.91919802581e-10,2.7069118013e-10,2.53222629674e-10,9.49189419626e-11
2020-03-04 08:15:00.110,1.25505501662e-06,3.01879429538e-10,2.70635797604e-10,2.53965930062e-10,9.26210388165e-11
2020-03-04 08:30:00.110,1.19160069823e-06,3.06025907903e-10,2.6007481042e-10,2.45404088718e-10,8.52532355732e-11
2020-03-04 08:45:00.110,1.18894695835e-06,3.14723290016e-10,2.59530057477e-10,2.43389799514e-10,8.90380120618e-11
2020-03-04 09:00:00.110,1.19353096892e-06,3.14792237346e-10,2.79769621457e-10,2.61384937829e-10,9.85206134886e-11
2020-03-04 09:15:00.110,1.18934169381e-06,3.17252303146e-10,2.76191662339e-10,2.61573512586e-10,8.76808761846e-11
2020-03-04 09:30:00.110,1.16360716611e-06,3.12003296497e-10,2.51981754055e-10,2.38283341132e-10,8.11376994119e-11
2020-03-04 09:45:00.110,1.16472248865e-06,2.87237942734e-10,1.83261347264e-10,1.6825248619e-10,7.2002374637e-11
2020-03-04 10:00:00.110,1.08534757383e-06,2.72517407615e-10,1.51986281143e-10,1.23523811427e-10,8.80468852288e-11
2020-03-04 10:15:00.110,1.08559930835e-06,2.81607361644e-10,2.24421390636e-10,1.8066748953e-10,1.32647662153e-10
2020-03-04 10:30:00.110,1.02368518451e-06,3.45172045566e-10,3.48633404548e-10,2.98515785939e-10,1.76530222318e-10
2020-03-04 10:45:00.110,1.04626978529e-06,4.13278189498e-10,4.99858033888e-10,4.03221611948e-10,2.91864269846e-10
2020-03-04 11:00:00.110,1.21134155215e-06,3.77751905151e-10,3.86918054432e-10,3.3243835246e-10,1.9645619364e-10
2020-03-04 11:15:00.110,1.17601811162e-06,3.39288761141e-10,2.60518470345e-10,2.43936464755e-10,9.04410011017e-11
2020-03-04 11:30:00.110,1.12498050446e-06,3.29995471562e-10,2.68836152922e-10,2.49847936285e-10,9.81573265593e-11
2020-03-04 11:45:00.110,1.07059160859e-06,3.26144455841e-10,2.76329891518e-10,2.59121246694e-10,9.4950909571e-11
2020-03-04 12:00:00.110,1.00662101247e-06,3.26635508566e-10,2.71518476751e-10,2.48856146132e-10,1.07902165243e-10
2020-03-04 12:15:00.110,1.11366416167e-06,3.25692670302e-10,2.82766893169e-10,2.50796640535e-10,1.29860478898e-10
2020-03-04 12:30:00.110,1.03854241431e-06,3.37734989991e-10,2.84377549355e-10,2.47020540786e-10,1.40058155471e-10
2020-03-04 12:45:00.110,9.96391012391e-07,3.14187017568e-10,2.0577207426e-10,1.77460226098e-10,1.0341622131e-10
2020-03-04 13:00:00.110,9.15376648033e-07,2.80738644608e-10,1.45399008793e-10,1.23091773787e-10,7.66810409754e-11
2020-03-04 13:15:00.110,9.27365921301e-07,2.91059877157e-10,2.01296652848e-10,1.67567188066e-10,1.1071577934e-10
2020-03-04 13:30:00.110,8.81276390868e-07,3.12697063643e-10,2.69187503332e-10,2.39226049696e-10,1.22611843585e-10
2020-03-04 13:45:00.110,9.81311513604e-07,3.17402547949e-10,2.89287058256e-10,2.60595778122e-10,1.24802369662e-10
2020-03-04 14:00:00.110,9.59019799433e-07,3.3534500072e-10,2.86970061786e-10,2.6279642096e-10,1.14452160096e-10
2020-03-04 14:15:00.110,8.90727825649e-07,3.81614450828e-10,2.89543407195e-10,2.66985452621e-10,1.11295186248e-10
2020-03-04 14:30:00.110,8.93401851692e-07,3.89003367255e-10,2.91299900926e-10,2.76169308786e-10,9.16533194226e-11
2020-03-04 14:45:00.110,8.54766923521e-07,3.98732193878e-10,3.06432559091e-10,2.80853028811e-10,1.21573079666e-10
2020-03-04 15:00:00.110,8.56717061828e-07,3.89081551379e-10,3.09478554336e-10,2.79027318103e-10,1.32739809482e-10
2020-03-04 15:15:00.110,9.21467860836e-07,3.9810858457e-10,2.98737306187e-10,2.71992921903e-10,1.22636345255e-10
2020-03-04 15:30:00.110,8.86894709475e-07,4.01142122147e-10,2.33793130559e-10,2.19077365267e-10,8.08717912911e-11
2020-03-04 15:45:00.110,8.91745075428e-07,3.87299385237e-10,1.93168145194e-10,1.8182727117e-10,6.4449003344e-11
2020-03-04 16:00:00.110,8.39294629624e-07,3.8310351849e-10,1.90905819906e-10,1.82340543583e-10,5.58777685935e-11
2020-03-04 16:15:00.110,8.25253613643e-07,3.83246263478e-10,1.97592900619e-10,1.88933274127e-10,5.72825866897e-11
2020-03-04 16:30:00.110,8.58111654317e-07,3.58465074284e-10,2.09746456802e-10,1.93345383515e-10,8.06176517241e-11
2020-03-04 16:45:00.110,8.56508064043e-07,2.88365901799e-10,1.82763358409e-10,1.63436487174e-10,8.11966172661e-11
2020-03-04 17:00:00.110,8.40721474423e-07,2.4924751823e-10,1.62140238265e-10,1.43665318223e-10,7.46181522545e-11
2020-03-04 17:15:00.110,8.35723649496e-07,2.33077380746e-10,1.57893607706e-10,1.40313419057e-10,7.19160869522e-11
2020-03-04 17:30:00.110,8.59417026015e-07,2.27033501267e-10,1.45945234955e-10,1.33889796531e-10,5.75791729088e-11
2020-03-04 17:45:00.110,8.8004328359e-07,2.16050966103e-10,1.29190035245e-10,1.18297783665e-10,5.15165946268e-11
2020-03-04 18:00:00.110,8.56145541689e-07,2.02567456615e-10,9.59346855324e-11,8.34920650318e-11,4.68895837283e-11
2020-03-04 18:15:00.110,8.489034213e-07,1.90773774136e-10,8.59799878457e-11,7.28514591445e-11,4.53417461587e-11
2020-03-04 18:30:00.110,8.25182265463e-07,1.85192947489e-10,8.76327867176e-11,7.43852546091e-11,4.60327298939e-11
2020-03-04 18:45:00.110,8.09060096273e-07,1.76855752774e-10,7.80850544595e-11,6.62234319132e-11,4.1066641468e-11
2020-03-04 19:00:00.110,8.29295714511e-07,1.63575254899e-10,6.56192738935e-11,5.42919424242e-11,3.65001367801e-11
2020-03-04 19:15:00.110,7.66091363967e-07,1.51811576143e-10,6.58919570304e-11,5.33655998049e-11,3.82401667068e-11
2020-03-04 19:30:00.110,7.54742271397e-07,1.38920899897e-10,5.94143862635e-11,4.778758288e-11,3.51163311449e-11
2020-03-04 19:45:00.110,8.18079412836e-07,1.34364021289e-10,5.72356931028e-11,4.59800633392e-11,3.39033241602e-11
2020-03-04 20:00:00.110,8.40754813927e-07,1.29034432114e-10,4.99786441992e-11,4.08402669131e-11,2.85976829932e-11
2020-03-04 20:15:00.110,8.23124082944e-07,1.22934931233e-10,5.17336434317e-11,3.9617178637e-11,3.3062626316e-11
2020-03-04 20:30:00.110,8.01615990127e-07,1.17799219153e-10,6.01217847114e-11,4.90371282567e-11,3.45924315076e-11
2020-03-04 20:45:00.110,8.08856427013e-07,1.18981964556e-10,5.31335382801e-11,4.47114995802e-11,2.84795912659e-11
2020-03-04 21:00:00.110,8.08897819027e-07,1.18819509601e-10,4.59313295134e-11,3.75538670776e-11,2.62395291088e-11
2020-03-04 21:15:00.110,8.0526291659e-07,1.15321196411e-10,4.50580988334e-11,3.70160631542e-11,2.54817764727e-11
2020-03-04 21:30:00.110,7.55844158105e-07,1.15202658915e-10,4.44288799497e-11,3.90992262551e-11,2.08602735941e-11
2020-03-04 21:45:00.110,7.37971500536e-07,1.13725447393e-10,4.26399600447e-11,3.70190771269e-11,2.09500548159e-11
2020-03-04 22:00:00.110,7.10103581169e-07,1.1000009007e-10,4.27828616961e-11,3.43551580195e-11,2.53005725885e-11
2020-03-04 22:15:00.110,7.22414025726e-07,1.09863463941e-10,4.15614967933e-11,3.34265385281e-11,2.45060190507e-11
2020-03-04 22:30:00.110,7.60167315465e-07,1.10793423756e-10,3.89696653357e-11,3.20905686833e-11,2.1930966731e-11
2020-03-04 22:45:00.110,7.4875695444e-07,1.06457703923e-10,3.6094580151e-11,2.98136966527e-11,2.01974093046e-11
2020-03-04 23:00:00.110,7.01063746516e-07,1.06015967328e-10,3.54920758998e-11,2.96742206609e-11,1.93092877563e-11
2020-03-04 23:15:00.110,7.3658181593e-07,1.06355638947e-10,3.30914457331e-11,2.83715595802e-11,1.68384594306e-11
2020-03-04 23:30:00.110,7.38609282222e-07,9.97008980028e-11,3.18659386534e-11,2.73726608447e-11,1.61071599931e-11
2020-03-05 00:00:06.460,8.10485958935e-07,9.57117966578e-11,3.08863304716e-11,2.75960198181e-11,1.36687572098e-11
2020-03-05 00:15:06.460,7.31194864647e-07,1.01251132943e-10,3.05384905613e-11,2.71315758485e-11,1.38661745828e-11
