,0.1-1,1-20,4-14,10-20 
2019-11-26 10:52:30.000,2.212923e-07,2.374894e-08,1.843337e-09,6.982686e-10, 
2019-11-26 11:07:30.000,2.176390e-07,2.088771e-08,1.894390e-09,6.982794e-10, 
2019-11-26 11:22:30.000,2.113171e-07,2.238866e-08,1.699283e-09,6.465596e-10, 
2019-11-26 11:37:30.000,2.047929e-07,2.187195e-08,1.755545e-09,6.364734e-10, 
2019-11-26 11:52:30.000,2.010182e-07,2.043526e-08,1.666335e-09,7.309879e-10, 
2019-11-26 12:07:30.000,2.177394e-07,2.185177e-08,1.892531e-09,7.382860e-10, 
2019-11-26 12:22:30.000,2.049651e-07,2.128903e-08,1.944757e-09,9.169712e-10, 
2019-11-26 12:37:30.000,2.034403e-07,2.204174e-08,2.017014e-09,1.012656e-09, 
2019-11-26 12:52:30.000,2.109287e-07,2.252844e-08,1.850648e-09,8.997724e-10, 
2019-11-26 13:07:30.000,2.453415e-07,2.330650e-08,1.922809e-09,8.438398e-10, 
2019-11-26 13:22:30.000,2.121244e-07,2.147545e-08,1.993421e-09,9.324655e-10, 
2019-11-26 13:37:30.000,2.148125e-07,2.198661e-08,1.721282e-09,8.184902e-10, 
2019-11-26 13:52:30.000,2.118041e-07,2.145064e-08,1.813634e-09,7.495704e-10, 
2019-11-26 14:07:30.000,2.153210e-07,2.161669e-08,1.833001e-09,9.339583e-10, 
2019-11-26 14:22:30.000,1.961564e-07,2.268291e-08,1.732569e-09,8.575256e-10, 
2019-11-26 14:37:30.000,1.938861e-07,2.216792e-08,1.786091e-09,9.105404e-10, 
2019-11-26 14:52:30.000,1.917565e-07,2.289256e-08,1.784763e-09,8.589978e-10, 
2019-11-26 15:07:30.000,2.077513e-07,2.198814e-08,1.787380e-09,9.081943e-10, 
2019-11-26 15:22:30.000,1.937522e-07,2.330552e-08,1.673206e-09,8.185902e-10, 
2019-11-26 15:37:30.000,1.909356e-07,2.193734e-08,2.034558e-09,9.981192e-10, 
2019-11-26 15:52:30.000,1.940611e-07,2.200458e-08,1.869317e-09,9.825177e-10, 
2019-11-26 16:07:30.000,1.917862e-07,2.303383e-08,1.774140e-09,1.020900e-09, 
2019-11-26 16:22:30.000,1.835810e-07,1.985946e-08,1.732044e-09,9.592497e-10, 
2019-11-26 16:37:30.000,1.979961e-07,2.252731e-08,1.886962e-09,1.132302e-09, 
2019-11-26 16:52:30.000,1.854400e-07,2.031217e-08,1.708601e-09,1.032920e-09, 
2019-11-26 17:07:30.000,1.911402e-07,2.198633e-08,1.711273e-09,9.651354e-10, 
2019-11-26 17:22:30.000,1.982299e-07,2.109508e-08,1.926106e-09,9.483942e-10, 
2019-11-26 17:37:30.000,1.724069e-07,2.128543e-08,1.682214e-09,9.333416e-10, 
2019-11-26 17:52:30.000,1.804853e-07,2.106002e-08,1.582300e-09,1.014884e-09, 
2019-11-26 18:07:30.000,1.946993e-07,2.189975e-08,1.577091e-09,8.756669e-10, 
2019-11-26 18:22:30.000,1.902181e-07,2.406221e-08,1.531434e-09,7.630940e-10, 
2019-11-26 18:37:30.000,1.686871e-07,1.954586e-08,1.493767e-09,8.867702e-10, 
2019-11-26 18:52:30.000,1.685397e-07,1.689116e-08,1.465054e-09,9.445821e-10, 
2019-11-26 19:07:30.000,1.785939e-07,1.802700e-08,1.350381e-09,8.679572e-10, 
2019-11-26 19:22:30.000,1.739286e-07,1.956107e-08,1.349977e-09,6.642678e-10, 
2019-11-26 19:37:30.000,1.741661e-07,1.863304e-08,1.226523e-09,6.408106e-10, 
2019-11-26 19:52:30.000,1.789224e-07,2.139772e-08,1.298817e-09,7.644628e-10, 
2019-11-26 20:07:30.000,1.611604e-07,1.840458e-08,1.090765e-09,7.213900e-10, 
2019-11-26 20:22:30.000,1.644093e-07,1.883003e-08,1.008686e-09,5.930213e-10, 
2019-11-26 20:37:30.000,1.672187e-07,2.122122e-08,1.047574e-09,5.742607e-10, 
2019-11-26 20:52:30.000,1.517965e-07,2.209847e-08,1.118113e-09,4.626780e-10, 
2019-11-26 21:07:30.000,1.674260e-07,1.999578e-08,8.433695e-10,3.780368e-10, 
2019-11-26 21:22:30.000,1.571926e-07,1.739052e-08,8.228247e-10,4.745497e-10, 
2019-11-26 21:37:30.000,1.604002e-07,1.832788e-08,8.087368e-10,3.881943e-10, 
2019-11-26 21:52:30.000,1.635624e-07,1.781912e-08,7.708151e-10,3.798478e-10, 
2019-11-26 22:07:30.000,1.612486e-07,1.782090e-08,8.699320e-10,4.703406e-10, 
2019-11-26 22:22:30.000,1.593801e-07,1.898153e-08,8.829189e-10,4.213575e-10, 
2019-11-26 22:37:30.000,1.712086e-07,1.995605e-08,9.574586e-10,4.187440e-10, 
2019-11-26 22:52:30.000,1.501389e-07,2.052477e-08,9.005111e-10,3.845884e-10, 
2019-11-26 23:07:30.000,1.496784e-07,1.952092e-08,9.509960e-10,4.488757e-10, 
2019-11-26 23:22:30.000,1.694390e-07,1.903837e-08,9.747249e-10,4.271916e-10, 
2019-11-26 23:37:30.000,1.513685e-07,1.892731e-08,1.024308e-09,4.053086e-10, 
2019-11-26 23:52:30.000,1.707772e-07,2.107963e-08,1.059833e-09,4.215397e-10, 
2019-11-27 00:07:30.000,2.844166e-07,2.053193e-08,9.239777e-10,2.709111e-10, 
2019-11-27 00:22:30.000,2.730412e-07,2.211269e-08,8.981629e-10,2.794639e-10, 
2019-11-27 00:37:30.000,2.639584e-07,2.155977e-08,8.177990e-10,1.468361e-10, 
2019-11-27 00:52:30.000,2.535248e-07,2.078556e-08,7.975299e-10,1.447344e-10, 
2019-11-27 01:07:30.000,2.542234e-07,2.058969e-08,7.587747e-10,1.341786e-10, 
2019-11-27 01:22:30.000,2.411294e-07,1.935500e-08,7.263458e-10,1.297066e-10, 
2019-11-27 01:37:30.000,2.326406e-07,2.016148e-08,7.057280e-10,1.242578e-10, 
2019-11-27 01:52:30.000,2.255032e-07,1.783765e-08,6.827440e-10,1.397197e-10, 
2019-11-27 02:07:30.000,2.245979e-07,2.087168e-08,6.697501e-10,1.139362e-10, 
2019-11-27 02:22:30.000,2.115811e-07,1.829704e-08,6.209477e-10,1.083879e-10, 
2019-11-27 02:37:30.000,2.058432e-07,2.070821e-08,6.107659e-10,1.033159e-10, 
2019-11-27 02:52:30.000,2.021891e-07,2.019265e-08,5.958537e-10,1.094562e-10, 
2019-11-27 03:07:30.000,1.944144e-07,2.039296e-08,5.976339e-10,1.110290e-10, 
2019-11-27 03:22:30.000,1.961367e-07,2.165996e-08,6.058295e-10,1.030841e-10, 
2019-11-27 03:37:30.000,1.831716e-07,2.185934e-08,6.015849e-10,1.109693e-10, 
2019-11-27 03:52:30.000,1.816979e-07,2.227523e-08,6.225662e-10,1.238686e-10, 
2019-11-27 04:07:30.000,1.731143e-07,2.135697e-08,6.373217e-10,1.677357e-10, 
2019-11-27 04:22:30.000,1.710166e-07,2.220950e-08,6.798763e-10,1.869890e-10, 
2019-11-27 04:37:30.000,1.669986e-07,2.110040e-08,7.206431e-10,1.979480e-10, 
2019-11-27 04:52:30.000,1.643413e-07,1.978876e-08,8.423112e-10,4.261091e-10, 
2019-11-27 05:07:30.000,1.551702e-07,2.225374e-08,8.892061e-10,4.373019e-10, 
2019-11-27 05:22:30.000,1.567437e-07,2.259162e-08,1.205203e-09,4.804121e-10, 
2019-11-27 05:37:30.000,1.468790e-07,2.295185e-08,1.267975e-09,5.774754e-10, 
2019-11-27 05:52:30.000,1.404859e-07,2.359566e-08,1.520762e-09,8.138278e-10, 
2019-11-27 06:07:30.000,1.526095e-07,2.050877e-08,1.464089e-09,7.195444e-10, 
2019-11-27 06:22:30.000,1.446652e-07,2.249993e-08,1.306218e-09,7.416730e-10, 
2019-11-27 06:37:30.000,1.384884e-07,2.352101e-08,1.693702e-09,7.483926e-10, 
2019-11-27 06:52:30.000,1.431659e-07,2.263072e-08,2.103186e-09,1.041776e-09, 
2019-11-27 07:07:30.000,1.370667e-07,2.362869e-08,2.175803e-09,1.127264e-09, 
2019-11-27 07:22:30.000,1.418304e-07,2.442406e-08,2.595612e-09,1.354176e-09, 
2019-11-27 07:37:30.000,8.793716e-07,3.573406e-08,7.621532e-09,2.036802e-09, 
2019-11-27 07:52:30.000,1.701707e-07,2.194602e-08,1.989699e-09,1.070926e-09, 
2019-11-27 08:07:30.000,1.385303e-07,2.058958e-08,2.194378e-09,1.049223e-09, 
2019-11-27 08:22:30.000,1.358706e-07,2.347699e-08,2.307266e-09,1.016846e-09, 
2019-11-27 08:37:30.000,1.338115e-07,2.289954e-08,2.184609e-09,9.537806e-10, 
2019-11-27 08:52:30.000,1.353934e-07,2.328235e-08,2.278592e-09,9.066530e-10, 
2019-11-27 09:07:30.000,1.256940e-07,2.494645e-08,2.243672e-09,9.507286e-10, 
2019-11-27 09:22:30.000,1.399197e-07,2.059533e-08,2.046510e-09,9.670974e-10, 
2019-11-27 09:37:30.000,1.379573e-07,2.195248e-08,2.049555e-09,1.026526e-09, 
2019-11-27 09:52:30.000,1.425677e-07,2.131180e-08,1.966878e-09,9.607304e-10, 
2019-11-27 10:07:30.000,1.377727e-07,2.185723e-08,1.940410e-09,1.050802e-09, 
2019-11-27 10:22:30.000,1.428753e-07,2.214789e-08,1.928874e-09,1.020873e-09, 
2019-11-27 10:37:30.000,1.472991e-07,2.034043e-08,1.792525e-09,9.876269e-10, 
2019-11-27 10:52:30.000,1.427685e-07,2.305944e-08,1.926487e-09,9.099364e-10, 
2019-11-27 11:07:30.000,1.426272e-07,2.180160e-08,1.980888e-09,9.739942e-10, 
2019-11-27 11:22:30.000,1.434703e-07,2.267251e-08,2.144484e-09,9.253109e-10, 
2019-11-27 11:37:30.000,1.542558e-07,2.138050e-08,1.779380e-09,9.540233e-10, 
2019-11-27 11:52:30.000,1.568006e-07,2.153834e-08,1.924660e-09,9.261945e-10, 
2019-11-27 12:07:30.000,1.590630e-07,2.361673e-08,1.912272e-09,1.068940e-09, 
2019-11-27 12:22:30.000,1.443002e-07,2.029745e-08,1.810609e-09,9.413044e-10, 
2019-11-27 12:37:30.000,1.443262e-07,2.140523e-08,1.906670e-09,9.583982e-10, 
2019-11-27 12:52:30.000,1.468064e-07,2.250908e-08,1.922736e-09,9.131150e-10, 
2019-11-27 13:07:30.000,1.473104e-07,2.037444e-08,1.924772e-09,9.800550e-10, 
2019-11-27 13:22:30.000,1.541905e-07,2.224908e-08,1.637454e-09,6.712757e-10, 
2019-11-27 13:37:30.000,1.558097e-07,2.190906e-08,1.598976e-09,8.719848e-10, 
2019-11-27 13:52:30.000,1.493351e-07,2.383809e-08,1.678176e-09,9.397891e-10, 
2019-11-27 14:07:30.000,1.551008e-07,2.197587e-08,1.524313e-09,9.271170e-10, 
2019-11-27 14:22:30.000,1.499896e-07,2.307826e-08,1.578756e-09,9.287953e-10, 
2019-11-27 14:37:30.000,1.517011e-07,2.454590e-08,1.896983e-09,1.033680e-09, 
2019-11-27 14:52:30.000,6.678271e-07,3.226313e-08,4.625982e-09,1.516169e-09, 
2019-11-27 15:07:30.000,1.888323e-07,2.057041e-08,1.589166e-09,9.841793e-10, 
2019-11-27 15:22:30.000,1.556239e-07,2.167961e-08,1.580857e-09,9.230931e-10, 
2019-11-27 15:37:30.000,1.504349e-07,2.397755e-08,1.827800e-09,9.545476e-10, 
2019-11-27 15:52:30.000,1.483784e-07,2.269336e-08,1.708125e-09,9.782510e-10, 
2019-11-27 16:07:30.000,1.560374e-07,2.167671e-08,1.585818e-09,1.026349e-09, 
2019-11-27 16:22:30.000,1.528248e-07,2.053676e-08,1.684908e-09,1.104818e-09, 
2019-11-27 16:37:30.000,1.522346e-07,2.240475e-08,1.693784e-09,1.072200e-09, 
2019-11-27 16:52:30.000,1.469426e-07,2.122506e-08,1.783058e-09,1.120938e-09, 
2019-11-27 17:07:30.000,1.529215e-07,2.265254e-08,1.603414e-09,9.923326e-10, 
2019-11-27 17:22:30.000,1.532097e-07,2.219803e-08,1.695667e-09,1.060955e-09, 
2019-11-27 17:37:30.000,1.529314e-07,2.175254e-08,1.652000e-09,1.146633e-09, 
2019-11-27 17:52:30.000,1.467445e-07,2.122847e-08,1.597695e-09,9.701911e-10, 
2019-11-27 18:07:30.000,1.507259e-07,2.179770e-08,1.436683e-09,8.083496e-10, 
2019-11-27 18:22:30.000,1.456260e-07,2.189407e-08,1.383475e-09,7.757657e-10, 
2019-11-27 18:37:30.000,1.477672e-07,2.147955e-08,1.472118e-09,7.709114e-10, 
2019-11-27 18:52:30.000,1.385091e-07,2.138890e-08,1.519178e-09,8.813892e-10, 
2019-11-27 19:07:30.000,1.457127e-07,2.188261e-08,1.581355e-09,8.189472e-10, 
2019-11-27 19:22:30.000,1.498572e-07,2.184785e-08,1.270470e-09,7.188127e-10, 
2019-11-27 19:37:30.000,1.365428e-07,2.136925e-08,1.321775e-09,6.196106e-10, 
2019-11-27 19:52:30.000,1.397342e-07,2.247051e-08,1.221307e-09,6.363494e-10, 
2019-11-27 20:07:30.000,1.383352e-07,2.178433e-08,1.227815e-09,6.355226e-10, 
2019-11-27 20:22:30.000,1.405736e-07,2.101318e-08,1.174845e-09,6.441920e-10, 
2019-11-27 20:37:30.000,1.404181e-07,2.155358e-08,1.095191e-09,4.847906e-10, 
2019-11-27 20:52:30.000,1.435862e-07,2.144612e-08,1.049729e-09,5.486298e-10, 
2019-11-27 21:07:30.000,1.393767e-07,2.137408e-08,1.041820e-09,5.824782e-10, 
2019-11-27 21:22:30.000,1.384899e-07,2.072298e-08,9.997737e-10,6.189392e-10, 
2019-11-27 21:37:30.000,1.399834e-07,2.129892e-08,9.562170e-10,5.416257e-10, 
2019-11-27 21:52:30.000,1.397288e-07,2.179267e-08,8.658900e-10,4.217528e-10, 
2019-11-27 22:07:30.000,1.363228e-07,2.098537e-08,7.808265e-10,4.151056e-10, 
2019-11-27 22:22:30.000,1.418415e-07,2.269789e-08,6.629814e-10,2.224991e-10, 
2019-11-27 22:37:30.000,1.312640e-07,2.098713e-08,7.610609e-10,3.226587e-10, 
2019-11-27 22:52:30.000,1.487157e-07,2.409839e-08,6.531717e-10,2.620359e-10, 
2019-11-27 23:07:30.000,1.386137e-07,1.818283e-08,6.743607e-10,2.467734e-10, 
2019-11-27 23:22:30.000,1.304853e-07,2.101484e-08,6.040498e-10,3.695410e-10, 
2019-11-27 23:37:30.000,1.280824e-07,1.876375e-08,5.244043e-10,1.327196e-10, 
2019-11-27 23:52:30.000,1.259323e-07,2.086336e-08,5.542916e-10,1.687002e-10, 
2019-11-28 00:07:30.000,1.332293e-07,4.207381e-08,7.109511e-10,2.632267e-10, 
2019-11-28 00:22:30.000,1.283094e-07,4.013778e-08,4.843075e-10,1.146189e-10, 
2019-11-28 00:37:30.000,1.299790e-07,3.871114e-08,5.183179e-10,1.374421e-10, 
2019-11-28 00:52:30.000,1.358745e-07,3.756479e-08,5.011544e-10,1.094368e-10, 
2019-11-28 01:07:30.000,1.319414e-07,3.668001e-08,5.215980e-10,1.510143e-10, 
2019-11-28 01:22:30.000,1.286171e-07,3.533347e-08,5.490406e-10,1.213450e-10, 
2019-11-28 01:37:30.000,1.348111e-07,3.443405e-08,6.812227e-10,1.312519e-10, 
2019-11-28 01:52:30.000,1.317086e-07,3.205879e-08,5.722264e-10,8.290752e-11, 
2019-11-28 02:07:30.000,1.306982e-07,3.181088e-08,5.423642e-10,7.056545e-11, 
2019-11-28 02:22:30.000,1.234495e-07,3.046735e-08,5.410061e-10,6.999595e-11, 
2019-11-28 02:37:30.000,1.369146e-07,3.043550e-08,5.598483e-10,7.706619e-11, 
2019-11-28 02:52:30.000,1.312766e-07,2.947195e-08,5.524287e-10,8.268143e-11, 
2019-11-28 03:07:30.000,1.241227e-07,2.896647e-08,6.097803e-10,1.276295e-10, 
2019-11-28 03:22:30.000,1.298671e-07,2.606384e-08,6.154350e-10,1.364093e-10, 
2019-11-28 03:37:30.000,1.167046e-07,2.482099e-08,6.582809e-10,1.314269e-10, 
2019-11-28 03:52:30.000,1.307228e-07,2.584612e-08,6.708119e-10,1.410719e-10, 
2019-11-28 04:07:30.000,1.310143e-07,2.487867e-08,7.767173e-10,2.291556e-10, 
2019-11-28 04:22:30.000,1.326757e-07,2.508259e-08,7.953157e-10,2.263936e-10, 
2019-11-28 04:37:30.000,1.300103e-07,2.516736e-08,1.047953e-09,2.995874e-10, 
2019-11-28 04:52:30.000,1.217031e-07,2.252855e-08,8.579617e-10,3.673244e-10, 
2019-11-28 05:07:30.000,1.302236e-07,2.315647e-08,1.048443e-09,4.147441e-10, 
2019-11-28 05:22:30.000,1.289037e-07,2.368706e-08,1.232833e-09,6.904262e-10, 
2019-11-28 05:37:30.000,1.310734e-07,2.174103e-08,1.289953e-09,6.290320e-10, 
2019-11-28 05:52:30.000,1.255453e-07,2.218232e-08,1.787148e-09,9.977221e-10, 
2019-11-28 06:07:30.000,1.269891e-07,2.191898e-08,1.694867e-09,8.652280e-10, 
2019-11-28 06:22:30.000,1.236477e-07,2.435087e-08,1.688223e-09,8.912756e-10, 
2019-11-28 06:37:30.000,1.287600e-07,2.402132e-08,1.900297e-09,9.242162e-10, 
2019-11-28 06:52:30.000,1.282336e-07,2.478936e-08,2.231424e-09,9.727912e-10, 
2019-11-28 07:07:30.000,1.265200e-07,2.393139e-08,2.296564e-09,1.221664e-09, 
2019-11-28 07:22:30.000,1.334429e-07,2.208826e-08,2.231157e-09,1.271017e-09, 
2019-11-28 07:37:30.000,1.211170e-07,2.389029e-08,2.218031e-09,1.105628e-09, 
2019-11-28 07:52:30.000,1.355178e-07,2.444599e-08,2.217018e-09,1.064511e-09, 
2019-11-28 08:07:30.000,1.240779e-07,2.118657e-08,2.118411e-09,1.115284e-09, 
2019-11-28 08:22:30.000,1.285693e-07,2.227114e-08,2.253995e-09,1.054026e-09, 
2019-11-28 08:37:30.000,1.329906e-07,2.384086e-08,2.305871e-09,1.093275e-09, 
2019-11-28 08:52:30.000,1.328730e-07,2.332836e-08,2.231834e-09,1.078838e-09, 
2019-11-28 09:07:30.000,1.316024e-07,2.348447e-08,2.257160e-09,1.010769e-09, 
2019-11-28 09:22:30.000,1.379765e-07,2.593327e-08,2.225416e-09,1.017654e-09, 
2019-11-28 09:37:30.000,1.351567e-07,2.289280e-08,2.313319e-09,1.001143e-09, 
2019-11-28 09:52:30.000,1.348673e-07,2.198890e-08,2.166606e-09,1.072669e-09, 
2019-11-28 10:07:30.000,1.390607e-07,2.477865e-08,2.325119e-09,1.074267e-09, 
2019-11-28 10:22:30.000,1.336017e-07,2.271563e-08,2.309317e-09,1.059872e-09, 
2019-11-28 10:37:30.000,1.337894e-07,2.426091e-08,2.117450e-09,1.010830e-09, 
2019-11-28 10:52:30.000,1.619542e-07,2.837144e-08,1.950344e-09,1.023321e-09, 
2019-11-28 11:07:30.000,1.530153e-07,2.543807e-08,2.029712e-09,9.787802e-10, 
2019-11-28 11:22:30.000,1.388603e-07,2.448550e-08,1.855149e-09,1.005099e-09, 
2019-11-28 11:37:30.000,1.463362e-07,2.503278e-08,1.854434e-09,1.015423e-09, 
2019-11-28 11:52:30.000,1.346000e-07,2.410875e-08,1.747153e-09,1.030118e-09, 
2019-11-28 12:07:30.000,1.355285e-07,2.354887e-08,2.032798e-09,1.126864e-09, 
2019-11-28 12:22:30.000,1.470513e-07,2.270523e-08,1.750840e-09,1.117450e-09, 
2019-11-28 12:37:30.000,1.409207e-07,2.664036e-08,2.154524e-09,1.094919e-09, 
2019-11-28 12:52:30.000,1.450653e-07,2.640006e-08,1.707408e-09,8.600385e-10, 
2019-11-28 13:07:30.000,1.430114e-07,2.235948e-08,1.808069e-09,9.450232e-10, 
2019-11-28 13:22:30.000,1.475123e-07,2.344202e-08,1.856129e-09,8.585239e-10, 
2019-11-28 13:37:30.000,1.449578e-07,2.453889e-08,1.888578e-09,8.373498e-10, 
2019-11-28 13:52:30.000,1.508535e-07,2.286567e-08,2.026137e-09,9.998898e-10, 
2019-11-28 14:07:30.000,1.399822e-07,2.423320e-08,1.926265e-09,8.453798e-10, 
2019-11-28 14:22:30.000,1.499530e-07,2.705649e-08,2.006154e-09,9.347307e-10, 
2019-11-28 14:37:30.000,1.447542e-07,2.516975e-08,2.078688e-09,9.668932e-10, 
2019-11-28 14:52:30.000,1.527194e-07,2.322718e-08,1.994557e-09,9.630086e-10, 
2019-11-28 15:07:30.000,1.600445e-07,2.503474e-08,1.891328e-09,9.341825e-10, 
2019-11-28 15:22:30.000,1.609135e-07,2.553421e-08,1.805701e-09,1.070127e-09, 
2019-11-28 15:37:30.000,1.703097e-07,2.505097e-08,1.619715e-09,9.827554e-10, 
2019-11-28 15:52:30.000,1.561849e-07,2.419566e-08,1.668754e-09,8.647242e-10, 
2019-11-28 16:07:30.000,1.737908e-07,2.496732e-08,1.655047e-09,9.014332e-10, 
2019-11-28 16:22:30.000,1.728183e-07,2.440264e-08,1.648001e-09,9.908686e-10, 
2019-11-28 16:37:30.000,1.845178e-07,2.525444e-08,1.655818e-09,1.019216e-09, 
2019-11-28 16:52:30.000,1.765481e-07,2.381078e-08,1.738136e-09,1.041570e-09, 
2019-11-28 17:07:30.000,1.812652e-07,2.516302e-08,1.675261e-09,9.646285e-10, 
2019-11-28 17:22:30.000,2.144234e-07,2.374769e-08,1.576816e-09,9.337017e-10, 
2019-11-28 17:37:30.000,2.199392e-07,2.349931e-08,1.569133e-09,9.692786e-10, 
2019-11-28 17:52:30.000,2.138315e-07,2.313205e-08,1.506029e-09,9.137280e-10, 
2019-11-28 18:07:30.000,2.279434e-07,2.352837e-08,1.524652e-09,8.400410e-10, 
2019-11-28 18:22:30.000,2.328736e-07,2.332971e-08,1.493073e-09,8.860988e-10, 
2019-11-28 18:37:30.000,2.337234e-07,2.265776e-08,1.430430e-09,8.271073e-10, 
2019-11-28 18:52:30.000,2.860362e-07,2.305074e-08,1.425190e-09,7.876661e-10, 
2019-11-28 19:07:30.000,2.751285e-07,2.165505e-08,1.462625e-09,7.746289e-10, 
2019-11-28 19:22:30.000,2.795783e-07,2.464301e-08,1.504098e-09,8.078043e-10, 
2019-11-28 19:37:30.000,2.956829e-07,2.514840e-08,1.283789e-09,7.150149e-10, 
2019-11-28 19:52:30.000,3.164745e-07,2.315614e-08,1.232751e-09,5.325689e-10, 
2019-11-28 20:07:30.000,3.194482e-07,1.927226e-08,1.213750e-09,7.130345e-10, 
2019-11-28 20:22:30.000,3.636444e-07,2.117952e-08,1.256314e-09,6.070787e-10, 
2019-11-28 20:37:30.000,3.199206e-07,2.115587e-08,1.407331e-09,6.431787e-10, 
2019-11-28 20:52:30.000,3.644801e-07,2.272867e-08,1.194459e-09,5.851424e-10, 
2019-11-28 21:07:30.000,3.119568e-07,2.104615e-08,1.179073e-09,5.091020e-10, 
2019-11-28 21:22:30.000,3.396024e-07,2.037297e-08,1.301389e-09,5.819181e-10, 
2019-11-28 21:37:30.000,3.552562e-07,2.030859e-08,1.267150e-09,5.860264e-10, 
2019-11-28 21:52:30.000,3.520439e-07,2.048567e-08,1.298898e-09,5.381092e-10, 
2019-11-28 22:07:30.000,3.659644e-07,2.266283e-08,1.400279e-09,5.747928e-10, 
2019-11-28 22:22:30.000,3.823483e-07,2.243571e-08,1.446413e-09,6.397628e-10, 
2019-11-28 22:37:30.000,3.499953e-07,2.051284e-08,1.535245e-09,6.832116e-10, 
2019-11-28 22:52:30.000,3.659967e-07,2.034145e-08,1.454651e-09,6.303814e-10, 
2019-11-28 23:07:30.000,3.868533e-07,2.481819e-08,1.428290e-09,5.366999e-10, 
2019-11-28 23:22:30.000,3.613405e-07,2.011805e-08,1.446135e-09,5.974512e-10, 
2019-11-28 23:37:30.000,4.023867e-07,2.196401e-08,1.517522e-09,6.441024e-10, 
2019-11-28 23:52:30.000,3.340455e-07,2.221212e-08,1.496956e-09,6.077579e-10, 
2019-11-29 00:07:30.000,1.744965e-06,2.167833e-08,3.315399e-09,4.931748e-10, 
2019-11-29 00:22:30.000,1.670834e-06,2.124696e-08,3.195485e-09,4.744970e-10, 
2019-11-29 00:37:30.000,1.602126e-06,2.194585e-08,3.064197e-09,4.494704e-10, 
2019-11-29 00:52:30.000,1.543434e-06,2.239487e-08,2.945450e-09,4.293138e-10, 
2019-11-29 01:07:30.000,1.475691e-06,2.408566e-08,2.822501e-09,4.126250e-10, 
2019-11-29 01:22:30.000,1.411275e-06,2.330368e-08,2.699485e-09,3.858437e-10, 
2019-11-29 01:37:30.000,1.346877e-06,2.109311e-08,2.593267e-09,3.713119e-10, 
2019-11-29 01:52:30.000,1.286549e-06,2.279203e-08,2.471458e-09,3.642775e-10, 
2019-11-29 02:07:30.000,1.216592e-06,2.226276e-08,2.396713e-09,3.390839e-10, 
2019-11-29 02:22:30.000,1.157728e-06,2.377453e-08,2.263638e-09,3.179535e-10, 
2019-11-29 02:37:30.000,1.096355e-06,2.320562e-08,2.149840e-09,3.023163e-10, 
2019-11-29 02:52:30.000,1.043352e-06,2.098351e-08,2.035338e-09,2.839080e-10, 
2019-11-29 03:07:30.000,9.760642e-07,2.153570e-08,1.950415e-09,2.709467e-10, 
2019-11-29 03:22:30.000,9.285375e-07,1.955298e-08,1.852999e-09,2.580317e-10, 
2019-11-29 03:37:30.000,8.832173e-07,2.341807e-08,1.764141e-09,2.509455e-10, 
2019-11-29 03:52:30.000,8.161118e-07,2.164868e-08,1.722215e-09,2.608132e-10, 
2019-11-29 04:07:30.000,7.712920e-07,2.337952e-08,1.659546e-09,2.621382e-10, 
2019-11-29 04:22:30.000,7.210554e-07,2.106275e-08,1.553637e-09,2.870463e-10, 
2019-11-29 04:37:30.000,6.750451e-07,2.269724e-08,1.625295e-09,3.034619e-10, 
2019-11-29 04:52:30.000,6.105337e-07,1.965061e-08,1.487955e-09,3.905393e-10, 
2019-11-29 05:07:30.000,5.831507e-07,1.945502e-08,1.512715e-09,3.695782e-10, 
2019-11-29 05:22:30.000,5.387952e-07,2.077122e-08,1.475099e-09,5.576624e-10, 
2019-11-29 05:37:30.000,5.129962e-07,2.257539e-08,1.798333e-09,6.289550e-10, 
2019-11-29 05:52:30.000,4.650778e-07,2.071332e-08,1.808601e-09,7.669047e-10, 
2019-11-29 06:07:30.000,4.305890e-07,2.202653e-08,1.727909e-09,8.167081e-10, 
2019-11-29 06:22:30.000,3.968188e-07,2.170902e-08,1.768392e-09,7.907118e-10, 
2019-11-29 06:37:30.000,3.571574e-07,2.206300e-08,1.974505e-09,9.108668e-10, 
2019-11-29 06:52:30.000,3.133931e-07,2.288798e-08,2.024461e-09,9.129722e-10, 
2019-11-29 07:07:30.000,3.169352e-07,2.296354e-08,1.799122e-09,1.051459e-09, 
2019-11-29 07:22:30.000,2.883065e-07,2.301372e-08,2.006700e-09,1.145750e-09, 
2019-11-29 07:37:30.000,2.538582e-07,2.438818e-08,1.884973e-09,1.079740e-09, 
2019-11-29 07:52:30.000,3.003158e-07,2.309399e-08,1.920166e-09,1.011272e-09, 
2019-11-29 08:07:30.000,2.458731e-07,2.168807e-08,1.900657e-09,1.131668e-09, 
2019-11-29 08:22:30.000,2.405677e-07,2.082272e-08,1.655221e-09,8.665121e-10, 
2019-11-29 08:37:30.000,2.632991e-07,2.300381e-08,1.833898e-09,8.663140e-10, 
2019-11-29 08:52:30.000,2.679155e-07,2.307545e-08,1.919316e-09,1.064267e-09, 
2019-11-29 09:07:30.000,2.654898e-07,2.044415e-08,2.247634e-09,9.085075e-10, 
2019-11-29 09:22:30.000,2.761413e-07,2.189325e-08,2.195667e-09,1.071702e-09, 
2019-11-29 09:37:30.000,3.163920e-07,2.381553e-08,1.887100e-09,1.000982e-09, 
2019-11-29 09:52:30.000,3.412679e-07,2.031268e-08,1.679163e-09,9.566834e-10, 
