,4.0-14.0,5.0-20.0
2020-02-09 17:59:58.200000,4.18136871376e-09,3.41090160186e-09
2020-02-09 18:14:58.200000,3.82128300348e-09,3.12153357314e-09
2020-02-09 18:29:58.200000,4.26739919044e-09,3.6869061549e-09
2020-02-09 18:44:58.200000,3.97943152028e-09,3.37474955943e-09
2020-02-09 18:59:58.200000,3.38410353266e-09,2.75603885286e-09
2020-02-09 19:14:58.200000,3.07196232746e-09,2.49662335306e-09
2020-02-09 19:29:58.200000,4.0559890534e-09,3.46704720015e-09
2020-02-09 19:44:58.200000,4.1231113015e-09,3.52517106736e-09
2020-02-09 19:59:58.200000,3.06891937356e-09,2.51839958937e-09
2020-02-09 20:14:58.200000,3.06858406201e-09,2.56806028616e-09
2020-02-09 20:29:58.200000,3.50069113213e-09,2.85165367937e-09
2020-02-09 20:44:58.200000,3.14960017282e-09,2.50231148339e-09
2020-02-09 20:59:58.200000,2.49500301029e-09,2.03236451815e-09
2020-02-09 21:14:58.200000,2.46376754638e-09,1.97952398613e-09
2020-02-09 21:29:58.200000,3.06244401819e-09,2.58771070913e-09
2020-02-09 21:44:58.200000,2.58167984878e-09,2.13902232457e-09
2020-02-09 21:59:58.200000,2.71734078356e-09,2.24877302114e-09
2020-02-09 22:14:58.200000,2.50543227683e-09,2.01280684391e-09
2020-02-09 22:29:58.200000,2.09303981204e-09,1.57067153657e-09
2020-02-09 22:44:58.200000,2.05984048882e-09,1.59888797243e-09
2020-02-09 22:59:58.200000,1.88698932536e-09,1.41900689451e-09
2020-02-09 23:14:58.200000,1.79654287627e-09,1.29075415276e-09
2020-02-09 23:29:58.200000,1.48757340963e-09,1.08682536512e-09
2020-02-09 23:44:58.200000,1.43417650238e-09,1.07570960542e-09
2020-02-09 23:59:58.200000,1.32529175981e-09,9.66400111989e-10
2020-02-10 00:14:58.120000,1.0784647581e-09,7.86579080514e-10
2020-02-10 00:29:58.120000,1.08801513842e-09,8.46010048255e-10
2020-02-10 00:44:58.120000,1.24401613823e-09,9.70987848407e-10
2020-02-10 00:59:58.120000,1.27940280124e-09,9.87373331019e-10
2020-02-10 01:14:58.120000,1.38981970468e-09,1.014396036e-09
2020-02-10 01:29:58.120000,1.6221819586e-09,1.18885592621e-09
2020-02-10 01:44:58.120000,1.64675549217e-09,1.17095907741e-09
2020-02-10 01:59:58.120000,2.66202655273e-09,1.81055064636e-09
2020-02-10 02:14:58.120000,2.15434038127e-09,1.59245648826e-09
2020-02-10 02:29:58.120000,3.48619647182e-09,2.82193296113e-09
2020-02-10 02:44:58.120000,3.69527629453e-09,2.94247495169e-09
2020-02-10 02:59:58.120000,3.32537899952e-09,2.35998059937e-09
2020-02-10 03:14:58.120000,4.67912580842e-09,3.7580618089e-09
2020-02-10 03:29:58.120000,4.62138319019e-09,3.67856258921e-09
2020-02-10 03:44:58.120000,5.1064401496e-09,4.19683484537e-09
2020-02-10 03:59:58.120000,6.21756342225e-09,4.92525337869e-09
2020-02-10 04:14:58.120000,8.34914616373e-09,6.41140894936e-09
2020-02-10 04:29:58.120000,1.06659357235e-08,7.97640880767e-09
2020-02-10 04:44:58.120000,1.13064244027e-08,8.74190674635e-09
2020-02-10 04:59:58.120000,1.155544976e-08,8.95588542296e-09
2020-02-10 05:14:58.120000,1.13316053485e-08,8.16225094198e-09
2020-02-10 05:29:58.120000,1.0647284552e-08,8.06682484691e-09
2020-02-10 05:44:58.120000,1.10872017716e-08,8.37966896181e-09
2020-02-10 05:59:58.120000,1.35519506394e-08,9.30825114717e-09
2020-02-10 06:14:58.120000,1.35227101939e-08,9.70535382855e-09
2020-02-10 06:29:58.120000,1.29159141078e-08,9.08055784087e-09
2020-02-10 06:44:58.120000,1.27243863855e-08,8.8198918479e-09
2020-02-10 06:59:58.120000,1.31368443545e-08,8.79608707591e-09
2020-02-10 07:14:58.120000,1.42537328364e-08,8.64473033224e-09
2020-02-10 07:29:58.120000,1.3337977939e-08,8.39221964372e-09
2020-02-10 07:44:58.120000,1.26323204204e-08,8.24950304818e-09
2020-02-10 07:59:58.120000,1.18387822866e-08,8.13161380806e-09
2020-02-10 08:14:58.120000,1.04305775901e-08,8.08548543313e-09
2020-02-10 08:29:58.120000,1.03527944598e-08,7.90454174591e-09
2020-02-10 08:44:58.120000,1.17129193494e-08,9.09359109212e-09
2020-02-10 08:59:58.120000,1.08848618794e-08,8.35275517168e-09
2020-02-10 09:14:58.120000,9.9577328576e-09,7.82134597684e-09
2020-02-10 09:29:58.120000,1.2760251686e-08,9.14710822155e-09
2020-02-10 09:44:58.120000,1.18940002781e-08,8.56727490406e-09
2020-02-10 09:59:58.120000,9.91782584383e-09,7.09790130499e-09
2020-02-10 10:14:58.120000,1.17412797832e-08,8.302960134e-09
2020-02-10 10:29:58.120000,1.31430306252e-08,8.80347696948e-09
2020-02-10 10:44:58.120000,1.11388619758e-08,7.98923299522e-09
2020-02-10 10:59:58.120000,9.47330671578e-09,7.43085280531e-09
2020-02-10 11:14:58.120000,1.06500340993e-08,7.92972868435e-09
2020-02-10 11:29:58.120000,1.22082743583e-08,8.80401549237e-09
2020-02-10 11:44:58.120000,1.20310586747e-08,8.73035177583e-09
2020-02-10 11:59:58.120000,9.51990110365e-09,7.36184981614e-09
2020-02-10 12:14:58.120000,1.04681395882e-08,7.54079519077e-09
2020-02-10 12:29:58.120000,1.44561454195e-08,9.45718908517e-09
2020-02-10 12:44:58.120000,1.34612205487e-08,9.24365811914e-09
2020-02-10 12:59:58.120000,1.01101214584e-08,7.6549911197e-09
2020-02-10 13:14:58.120000,1.18056780701e-08,8.49292680299e-09
2020-02-10 13:29:58.120000,1.21329950302e-08,9.02091910861e-09
2020-02-10 13:44:58.120000,8.80047963123e-09,6.97904456389e-09
2020-02-10 13:59:58.120000,8.40756282808e-09,6.96287573585e-09
2020-02-10 14:14:58.120000,8.64593797459e-09,7.0974623435e-09
2020-02-10 14:29:58.120000,1.01740839418e-08,7.92677574971e-09
2020-02-10 14:44:58.120000,1.08598660191e-08,7.9837928505e-09
2020-02-10 14:59:58.120000,9.83199201907e-09,7.2137714648e-09
2020-02-10 15:14:58.120000,8.30210001609e-09,6.90017520544e-09
2020-02-10 15:29:58.120000,8.40648235805e-09,7.21615233147e-09
2020-02-10 15:44:58.120000,9.0053539516e-09,6.86251741195e-09
2020-02-10 15:59:58.120000,7.98565975575e-09,6.13568387458e-09
2020-02-10 16:14:58.120000,7.01612865319e-09,5.75134462381e-09
2020-02-10 16:29:58.120000,7.17073178044e-09,5.98470500658e-09
2020-02-10 16:44:58.120000,7.05326098242e-09,5.98014226059e-09
2020-02-10 16:59:58.120000,6.74111154112e-09,5.71336034953e-09
2020-02-10 17:14:58.120000,6.17203399265e-09,5.15167193977e-09
2020-02-10 17:29:58.120000,6.32888794254e-09,5.24754583869e-09
2020-02-10 17:44:58.120000,5.92715628329e-09,4.90850981386e-09
2020-02-10 17:59:58.120000,5.42113465372e-09,4.51537149069e-09
2020-02-10 18:14:58.120000,4.7825639575e-09,3.81872789345e-09
2020-02-10 18:29:58.120000,4.75628220377e-09,3.9170268841e-09
2020-02-10 18:44:58.120000,4.67299187261e-09,3.8787296598e-09
2020-02-10 18:59:58.120000,4.2102641198e-09,3.26284631364e-09
2020-02-10 19:14:58.120000,3.64796229944e-09,2.83786323558e-09
2020-02-10 19:29:58.120000,3.89316092462e-09,3.13968777192e-09
2020-02-10 19:44:58.120000,3.97629548667e-09,3.32107077393e-09
2020-02-10 19:59:58.120000,3.49775796465e-09,2.86439542873e-09
2020-02-10 20:14:58.120000,3.37657434131e-09,2.7047264241e-09
2020-02-10 20:29:58.120000,3.72529057655e-09,2.95876932536e-09
2020-02-10 20:44:58.120000,3.77463881685e-09,3.03073272161e-09
2020-02-10 20:59:58.120000,3.18988235682e-09,2.46590169098e-09
2020-02-10 21:14:58.120000,2.77108942325e-09,2.14842337265e-09
2020-02-10 21:29:58.120000,2.82603814443e-09,2.29654404185e-09
2020-02-10 21:44:58.120000,3.79376622189e-09,3.33289665996e-09
2020-02-10 21:59:58.120000,3.14436080372e-09,2.6132827576e-09
2020-02-10 22:14:58.120000,2.64807077988e-09,2.12336679379e-09
2020-02-10 22:29:58.120000,3.5361396815e-09,2.42031299443e-09
2020-02-10 22:44:58.120000,2.98571936613e-09,1.97116664603e-09
2020-02-10 22:59:58.120000,1.8940260831e-09,1.47992919323e-09
2020-02-10 23:14:58.120000,1.88622848161e-09,1.39737624823e-09
2020-02-10 23:29:58.120000,1.71965533354e-09,1.24644224046e-09
2020-02-10 23:44:58.120000,2.70738461752e-09,2.45034676928e-09
2020-02-10 23:59:58.120000,2.61703684513e-09,2.39057603496e-09
2020-02-11 00:14:55.160000,1.90195286366e-09,1.54813328449e-09
2020-02-11 00:29:55.160000,2.24545066771e-09,1.96336914746e-09
2020-02-11 00:44:55.160000,2.02528439165e-09,1.69524437006e-09
2020-02-11 00:59:55.160000,1.82957754295e-09,1.38390822212e-09
2020-02-11 01:14:55.160000,2.59300643884e-09,2.27294433586e-09
2020-02-11 01:29:55.160000,2.62549081578e-09,2.29292237528e-09
2020-02-11 01:44:55.160000,1.42951039251e-09,9.72648181417e-10
2020-02-11 01:59:55.160000,1.80484455355e-09,1.19627376354e-09
2020-02-11 02:14:55.160000,2.36761321491e-09,1.77904501639e-09
2020-02-11 02:29:55.160000,2.08352354834e-09,1.6108447943e-09
2020-02-11 02:44:55.160000,2.30491209503e-09,1.58265543704e-09
2020-02-11 02:59:55.160000,2.90658663342e-09,2.10808989775e-09
2020-02-11 03:14:55.160000,3.31805919794e-09,2.52005347285e-09
2020-02-11 03:29:55.160000,5.19525282052e-09,3.68042196539e-09
2020-02-11 03:44:55.160000,6.65753090529e-09,4.90033663702e-09
2020-02-11 03:59:55.160000,7.21050907475e-09,5.57693297883e-09
2020-02-11 04:14:55.160000,7.50827778292e-09,5.48885875898e-09
2020-02-11 04:29:55.160000,9.36963831466e-09,6.90936458596e-09
2020-02-11 04:44:55.160000,1.26849086673e-08,9.22459093247e-09
2020-02-11 04:59:55.160000,1.10728375244e-08,8.57167776127e-09
2020-02-11 05:14:55.160000,1.11786093699e-08,8.5762147659e-09
2020-02-11 05:29:55.160000,1.13902541256e-08,8.57195119185e-09
2020-02-11 05:44:55.160000,1.12944795809e-08,8.84631333802e-09
2020-02-11 05:59:55.160000,1.14058553781e-08,9.17662977022e-09
2020-02-11 06:14:55.160000,1.19355507898e-08,8.96921021829e-09
2020-02-11 06:29:55.160000,1.13960260077e-08,8.67375185054e-09
2020-02-11 06:44:55.160000,1.30759557428e-08,9.52193055567e-09
2020-02-11 06:59:55.160000,1.08662125248e-08,8.34527484441e-09
2020-02-11 07:14:55.160000,1.17729213417e-08,8.97402319175e-09
2020-02-11 07:29:55.160000,1.14193103438e-08,8.74524268238e-09
2020-02-11 07:44:55.160000,1.0259668695e-08,7.7182232819e-09
2020-02-11 07:59:55.160000,1.10665548904e-08,8.24178375421e-09
2020-02-11 08:14:55.160000,1.14065697164e-08,8.28493849024e-09
2020-02-11 08:29:55.160000,1.11167698304e-08,7.91587341649e-09
2020-02-11 08:44:55.160000,1.13798554105e-08,7.99950763142e-09
2020-02-11 08:59:55.160000,1.20009706539e-08,8.85162110305e-09
2020-02-11 09:14:55.160000,1.27317854922e-08,9.41215973203e-09
2020-02-11 09:29:55.160000,1.10399274642e-08,8.35207189585e-09
2020-02-11 09:44:55.160000,1.01752408309e-08,7.54591825505e-09
2020-02-11 09:59:55.160000,1.0686496919e-08,7.80879756783e-09
2020-02-11 10:14:55.160000,1.06669916482e-08,7.90037752473e-09
2020-02-11 10:29:55.160000,1.15561581516e-08,7.78673785629e-09
2020-02-11 10:44:55.160000,1.06191488697e-08,7.36583579536e-09
2020-02-11 10:59:55.160000,1.04893783655e-08,8.0255697145e-09
2020-02-11 11:14:55.160000,9.64218426255e-09,7.31284197974e-09
2020-02-11 11:29:55.160000,1.01257110776e-08,8.09671092916e-09
2020-02-11 11:44:55.160000,1.09885882195e-08,8.84231002056e-09
2020-02-11 11:59:55.160000,1.22607649637e-08,8.96045741711e-09
2020-02-11 12:14:55.160000,1.18020325534e-08,8.41955987741e-09
2020-02-11 12:29:55.160000,1.05243825684e-08,8.06005784012e-09
2020-02-11 12:44:55.160000,1.15599204952e-08,8.26125412142e-09
2020-02-11 12:59:55.160000,1.1382497104e-08,8.42302271606e-09
2020-02-11 13:14:55.160000,1.03281584324e-08,8.22058279173e-09
2020-02-11 13:29:55.160000,1.04320790953e-08,7.99491612351e-09
2020-02-11 13:44:55.160000,1.00213198764e-08,7.38053964379e-09
2020-02-11 13:59:55.160000,7.88373730319e-09,6.34575895914e-09
2020-02-11 14:14:55.160000,1.09040130206e-08,8.32361675173e-09
2020-02-11 14:29:55.160000,1.01090412907e-08,7.85743132189e-09
2020-02-11 14:44:55.160000,7.79366815242e-09,6.50792449556e-09
2020-02-11 14:59:55.160000,7.52211577182e-09,6.35299290871e-09
2020-02-11 15:14:55.160000,7.04858471981e-09,5.86043721704e-09
2020-02-11 15:29:55.160000,7.26810525252e-09,6.17670480857e-09
2020-02-11 15:44:55.160000,6.89175246485e-09,5.69607692633e-09
2020-02-11 15:59:55.160000,6.77786935881e-09,5.70346720827e-09
2020-02-11 16:14:55.160000,6.59605134251e-09,5.55908797266e-09
2020-02-11 16:29:55.160000,6.65953906937e-09,5.61727573528e-09
2020-02-11 16:44:55.160000,6.71824133886e-09,5.58293456131e-09
2020-02-11 16:59:55.160000,6.5755185181e-09,5.58336837051e-09
2020-02-11 17:14:55.160000,6.89326624646e-09,5.26311389419e-09
2020-02-11 17:29:55.160000,6.05879902205e-09,5.15302727755e-09
2020-02-11 17:44:55.160000,5.95386633079e-09,5.16198287033e-09
2020-02-11 17:59:55.160000,5.19635170883e-09,4.40834262987e-09
2020-02-11 18:14:55.160000,5.04303835356e-09,4.31360453567e-09
2020-02-11 18:29:55.160000,4.87646191231e-09,4.23497449682e-09
2020-02-11 18:44:55.160000,4.2930091587e-09,3.65885730746e-09
2020-02-11 18:59:55.160000,3.70579755138e-09,3.04399929047e-09
2020-02-11 19:14:55.160000,3.53158419883e-09,2.89618722481e-09
2020-02-11 19:29:55.160000,3.77893920803e-09,3.23745569564e-09
2020-02-11 19:44:55.160000,3.78240783365e-09,3.29524264229e-09
2020-02-11 19:59:55.160000,3.0234695091e-09,2.52622262203e-09
2020-02-11 20:14:55.160000,2.77435267231e-09,2.29704996359e-09
2020-02-11 20:29:55.160000,2.7092138165e-09,2.26467674856e-09
2020-02-11 20:44:55.160000,2.88247256653e-09,2.24787125157e-09
2020-02-11 20:59:55.160000,2.81497755882e-09,2.04742495914e-09
2020-02-11 21:14:55.160000,2.26392950371e-09,1.80107010596e-09
2020-02-11 21:29:55.160000,2.3201510374e-09,1.8788186395e-09
2020-02-11 21:44:55.160000,2.08321674628e-09,1.66813689352e-09
2020-02-11 21:59:55.160000,1.90799580258e-09,1.54840133046e-09
2020-02-11 22:14:55.160000,1.72754823991e-09,1.38680246817e-09
2020-02-11 22:29:55.160000,1.82021358382e-09,1.40619359182e-09
2020-02-11 22:44:55.160000,1.59736138878e-09,1.24573613768e-09
2020-02-11 22:59:55.160000,1.5417167672e-09,1.25278764015e-09
2020-02-11 23:14:55.160000,1.36517429983e-09,1.09245715349e-09
2020-02-11 23:29:55.160000,1.88316100894e-09,1.68999174879e-09
2020-02-11 23:44:55.160000,1.80042489798e-09,1.59322608814e-09
2020-02-11 23:59:55.160000,1.25789129268e-09,1.00162668458e-09
2020-02-11 23:59:57.080000,1.25771339854e-09,1.00150719441e-09
2020-02-12 00:14:57.080000,1.31628242276e-09,1.04439789051e-09
2020-02-12 00:29:57.080000,1.48361646258e-09,1.16345897619e-09
2020-02-12 00:44:57.080000,1.20881648262e-09,9.58719251477e-10
2020-02-12 00:59:57.080000,1.18568776615e-09,9.75050411544e-10
2020-02-12 01:14:57.080000,1.2222786524e-09,9.76692279145e-10
2020-02-12 01:29:57.080000,1.19963265413e-09,9.24809556719e-10
2020-02-12 01:44:57.080000,1.22091851661e-09,9.11837532125e-10
2020-02-12 01:59:57.080000,1.21396841634e-09,9.63797113649e-10
2020-02-12 02:14:57.080000,1.34025714134e-09,1.06379479833e-09
2020-02-12 02:29:57.080000,1.73436435807e-09,1.28116030465e-09
2020-02-12 02:44:57.080000,2.10451579277e-09,1.5445051678e-09
2020-02-12 02:59:57.080000,2.39502300034e-09,1.92907079084e-09
2020-02-12 03:14:57.080000,3.63978270093e-09,2.68573487049e-09
2020-02-12 03:29:57.080000,5.90345145067e-09,3.99177198157e-09
2020-02-12 03:44:57.080000,6.94004522265e-09,5.03602078273e-09
2020-02-12 03:59:57.080000,6.17842603099e-09,4.94978012195e-09
2020-02-12 04:14:57.080000,7.7417721197e-09,6.21717044819e-09
2020-02-12 04:29:57.080000,9.88339539608e-09,7.03597773153e-09
2020-02-12 04:44:57.080000,1.10899477103e-08,8.3902044836e-09
2020-02-12 04:59:57.080000,1.1059703246e-08,8.64567948426e-09
2020-02-12 05:14:57.080000,1.13275666821e-08,8.80634720932e-09
2020-02-12 05:29:57.080000,1.10203426987e-08,8.57884075477e-09
2020-02-12 05:44:57.080000,1.07860514221e-08,7.82382592627e-09
2020-02-12 05:59:57.080000,1.11012360669e-08,8.11729073965e-09
2020-02-12 06:14:57.080000,1.21623272533e-08,8.95771055133e-09
2020-02-12 06:29:57.080000,1.44164929695e-08,1.05129522932e-08
2020-02-12 06:44:57.080000,1.22019795901e-08,9.23017826941e-09
2020-02-12 06:59:57.080000,1.17582032757e-08,8.70776441741e-09
2020-02-12 07:14:57.080000,1.12758689888e-08,8.14303104909e-09
2020-02-12 07:29:57.080000,1.30135829564e-08,8.52293682226e-09
2020-02-12 07:44:57.080000,1.32187151952e-08,8.68510561707e-09
2020-02-12 07:59:57.080000,1.37507385686e-08,9.14106746846e-09
2020-02-12 08:14:57.080000,1.14949279782e-08,8.7613091958e-09
2020-02-12 08:29:57.080000,1.18475126854e-08,8.29420625915e-09
2020-02-12 08:44:57.080000,1.36139849969e-08,8.95126176472e-09
2020-02-12 08:59:57.080000,1.03772375271e-08,7.400636714e-09
2020-02-12 09:14:57.080000,1.01033956072e-08,7.27291890719e-09
2020-02-12 09:29:57.080000,1.00044985384e-08,7.47541906973e-09
2020-02-12 09:44:57.080000,9.92752029101e-09,7.2651482632e-09
2020-02-12 09:59:57.080000,1.12791493364e-08,7.75304353726e-09
2020-02-12 10:14:57.080000,1.44167021833e-08,8.97290290139e-09
2020-02-12 10:29:57.080000,1.36053269486e-08,9.28964748906e-09
2020-02-12 10:44:57.080000,1.16123027059e-08,7.95451520347e-09
2020-02-12 10:59:57.080000,1.12567477626e-08,7.96626615026e-09
2020-02-12 11:14:57.080000,1.20600726383e-08,8.56451330552e-09
2020-02-12 11:29:57.080000,1.12435470179e-08,8.51187221271e-09
2020-02-12 11:44:57.080000,1.08999641605e-08,8.51834674994e-09
2020-02-12 11:59:57.080000,1.05008880811e-08,8.2578033395e-09
2020-02-12 12:14:57.080000,1.17183048751e-08,8.50530985366e-09
2020-02-12 12:29:57.080000,1.14913806548e-08,8.44919964436e-09
2020-02-12 12:44:57.080000,1.03458399151e-08,8.33588369963e-09
2020-02-12 12:59:57.080000,9.53893348722e-09,7.90755111411e-09
2020-02-12 13:14:57.080000,1.01291774494e-08,8.27078260931e-09
2020-02-12 13:29:57.080000,1.03956632352e-08,8.374247052e-09
2020-02-12 13:44:57.080000,9.5689957975e-09,7.80062949187e-09
2020-02-12 13:59:57.080000,8.22025372537e-09,6.96870975477e-09
2020-02-12 14:14:57.080000,7.70104290253e-09,6.42939108222e-09
2020-02-12 14:29:57.080000,7.64197048776e-09,6.41776177892e-09
2020-02-12 14:44:57.080000,7.92185002818e-09,6.62553449954e-09
2020-02-12 14:59:57.080000,7.6550121754e-09,6.50454636242e-09
2020-02-12 15:14:57.080000,7.23499717913e-09,6.07594931256e-09
2020-02-12 15:29:57.080000,7.50906846531e-09,6.39011848212e-09
2020-02-12 15:44:57.080000,7.35263767918e-09,6.02341291829e-09
2020-02-12 15:59:57.080000,7.55001267085e-09,6.27114060766e-09
2020-02-12 16:14:57.080000,7.74960172713e-09,6.4551263064e-09
2020-02-12 16:29:57.080000,7.58629302815e-09,6.51087036858e-09
2020-02-12 16:44:57.080000,6.9585870173e-09,5.79320974575e-09
2020-02-12 16:59:57.080000,6.7556375765e-09,5.69497623654e-09
2020-02-12 17:14:57.080000,5.87626662632e-09,4.94008170018e-09
2020-02-12 17:29:57.080000,5.71120422837e-09,4.80830443759e-09
2020-02-12 17:44:57.080000,5.69914761946e-09,4.77265473859e-09
2020-02-12 17:59:57.080000,5.59422101211e-09,4.69606717872e-09
2020-02-12 18:14:57.080000,4.76444405908e-09,3.97103173319e-09
2020-02-12 18:29:57.080000,4.90510007727e-09,4.1045008575e-09
2020-02-12 18:44:57.080000,4.6246521142e-09,3.79583363628e-09
2020-02-12 18:59:57.080000,4.08663047903e-09,3.28268202934e-09
2020-02-12 19:14:57.080000,4.25712953753e-09,3.40784836236e-09
2020-02-12 19:29:57.080000,3.71031013746e-09,2.9303360473e-09
2020-02-12 19:44:57.080000,3.83025457761e-09,3.08028383251e-09
2020-02-12 19:59:57.080000,3.6995746942e-09,2.96916562502e-09
2020-02-12 20:14:57.080000,3.32860533664e-09,2.65098298575e-09
2020-02-12 20:29:57.080000,4.14902175883e-09,3.68435512665e-09
2020-02-12 20:44:57.080000,4.02838866261e-09,3.5741139629e-09
2020-02-12 20:59:57.080000,2.89901172535e-09,2.33755635889e-09
2020-02-12 21:14:57.080000,3.08609705649e-09,2.58399286589e-09
2020-02-12 21:29:57.080000,2.47016340083e-09,2.02563543592e-09
2020-02-12 21:44:57.080000,2.42069330228e-09,1.93760736055e-09
2020-02-12 21:59:57.080000,2.44462299417e-09,2.04279811017e-09
2020-02-12 22:14:57.080000,2.52542061428e-09,2.02299303408e-09
2020-02-12 22:29:57.080000,2.35513223714e-09,1.72860823307e-09
2020-02-12 22:44:57.080000,2.70186768415e-09,2.18724998794e-09
2020-02-12 22:59:57.080000,2.37580336127e-09,1.95049568385e-09
2020-02-12 23:14:57.080000,1.61807499527e-09,1.22805545423e-09
2020-02-12 23:29:57.080000,1.38016696643e-09,1.07172587857e-09
2020-02-12 23:44:57.080000,1.35154119601e-09,1.01251540531e-09
2020-02-12 23:59:57.080000,1.33299634576e-09,9.73471562584e-10
2020-02-13 00:14:55.380000,1.19368663174e-09,8.6178793275e-10
2020-02-13 00:29:55.380000,1.06640746414e-09,7.9800224478e-10
2020-02-13 00:44:55.380000,1.10758835348e-09,8.37516141717e-10
2020-02-13 00:59:55.380000,1.40607208317e-09,1.07550652761e-09
2020-02-13 01:14:55.380000,2.32363122567e-09,1.79422596516e-09
2020-02-13 01:29:55.380000,2.52861805257e-09,1.94450601507e-09
2020-02-13 01:44:55.380000,1.54153082958e-09,1.12269814244e-09
2020-02-13 01:59:55.380000,2.47802357283e-09,2.04351471466e-09
2020-02-13 02:14:55.380000,2.15544811215e-09,1.78363194325e-09
2020-02-13 02:29:55.380000,2.29004807433e-09,1.74524860982e-09
2020-02-13 02:44:55.380000,2.20418867649e-09,1.57008877472e-09
2020-02-13 02:59:55.380000,3.42477338117e-09,1.89286268524e-09
2020-02-13 03:14:55.380000,4.7037867535e-09,3.20217870233e-09
2020-02-13 03:29:55.380000,4.42605074896e-09,3.57294186294e-09
2020-02-13 03:44:55.380000,5.14090464484e-09,4.45001535689e-09
2020-02-13 03:59:55.380000,6.35392503915e-09,5.16958742041e-09
2020-02-13 04:14:55.380000,6.85018277021e-09,5.1632749983e-09
2020-02-13 04:29:55.380000,8.97962770121e-09,7.03863823886e-09
2020-02-13 04:44:55.380000,1.00440444706e-08,8.09207758941e-09
2020-02-13 04:59:55.380000,1.00075574269e-08,7.77318960573e-09
2020-02-13 05:14:55.380000,9.82898844721e-09,7.58398348856e-09
2020-02-13 05:29:55.380000,1.00942161523e-08,7.70855035536e-09
2020-02-13 05:44:55.380000,1.08762050266e-08,8.31837547949e-09
2020-02-13 05:59:55.380000,1.01725300927e-08,8.05271930081e-09
2020-02-13 06:14:55.380000,1.17916319414e-08,9.80864529075e-09
2020-02-13 06:29:55.380000,1.17052324773e-08,9.62170509037e-09
2020-02-13 06:44:55.380000,1.09722304631e-08,8.23797081141e-09
2020-02-13 06:59:55.380000,1.11113028678e-08,8.06173377559e-09
2020-02-13 07:14:55.380000,1.02230472591e-08,7.29545057602e-09
2020-02-13 07:29:55.380000,1.09519959951e-08,7.73801515521e-09
2020-02-13 07:44:55.380000,1.17456315558e-08,8.56220359946e-09
2020-02-13 07:59:55.380000,1.25725390841e-08,8.80676774761e-09
2020-02-13 08:14:55.380000,1.22136445782e-08,7.98379039761e-09
2020-02-13 08:29:55.380000,1.06042135107e-08,7.30182590101e-09
2020-02-13 08:44:55.380000,1.14417455816e-08,8.336379537e-09
2020-02-13 08:59:55.380000,1.24271027769e-08,8.1528811099e-09
2020-02-13 09:14:55.380000,1.27258278366e-08,8.45919314459e-09
2020-02-13 09:29:55.380000,1.2170069735e-08,8.86501854747e-09
2020-02-13 09:44:55.380000,1.16905229937e-08,8.51679901276e-09
2020-02-13 09:59:55.380000,9.94367641872e-09,7.77812256965e-09
2020-02-13 10:14:55.380000,1.12565504034e-08,8.37778916181e-09
2020-02-13 10:29:55.380000,1.35260562596e-08,9.14784146633e-09
2020-02-13 10:44:55.380000,1.20669370852e-08,8.65350674435e-09
2020-02-13 10:59:55.380000,1.02234709308e-08,7.66371198914e-09
2020-02-13 11:14:55.380000,1.13844220344e-08,8.29569417725e-09
2020-02-13 11:29:55.380000,1.28725631202e-08,9.01541209087e-09
2020-02-13 11:44:55.380000,1.19480473355e-08,7.83833862065e-09
2020-02-13 11:59:55.380000,1.3608673852e-08,8.94296582466e-09
2020-02-13 12:14:55.380000,1.27687305053e-08,8.9959443351e-09
2020-02-13 12:29:55.380000,9.54167616386e-09,7.41790471714e-09
2020-02-13 12:44:55.380000,1.14523675614e-08,8.50311948803e-09
2020-02-13 12:59:55.380000,1.22082280625e-08,9.08460922005e-09
2020-02-13 13:14:55.380000,1.28582255442e-08,9.58055961136e-09
2020-02-13 13:29:55.380000,1.04687301874e-08,8.34052395412e-09
2020-02-13 13:44:55.380000,8.74756778378e-09,6.95510826532e-09
2020-02-13 13:59:55.380000,1.01658905589e-08,6.99767137474e-09
2020-02-13 14:14:55.380000,1.00675108035e-08,7.12520323023e-09
2020-02-13 14:29:55.380000,9.81274961475e-09,7.10537264426e-09
2020-02-13 14:44:55.380000,8.52965432525e-09,7.04365235724e-09
2020-02-13 14:59:55.380000,7.62616965418e-09,6.38474158765e-09
2020-02-13 15:14:55.380000,7.54675433109e-09,6.27026044853e-09
2020-02-13 15:29:55.380000,8.45247517894e-09,6.27245657369e-09
2020-02-13 15:44:55.380000,8.25674793095e-09,6.2244126819e-09
2020-02-13 15:59:55.380000,7.16826490481e-09,5.9746379197e-09
2020-02-13 16:14:55.380000,7.77596120171e-09,6.0679910475e-09
2020-02-13 16:29:55.380000,6.69587151041e-09,5.6875901072e-09
2020-02-13 16:44:55.380000,6.65488352316e-09,5.72078773427e-09
2020-02-13 16:59:55.380000,6.81220367134e-09,5.92238200002e-09
2020-02-13 17:14:55.380000,5.81689896567e-09,4.94394506152e-09
2020-02-13 17:29:55.380000,5.69684977643e-09,4.86619085192e-09
2020-02-13 17:44:55.380000,5.55327008468e-09,4.76463465704e-09
2020-02-13 17:59:55.380000,5.29952124756e-09,4.42157278606e-09
2020-02-13 18:14:55.380000,5.13935709606e-09,4.24393212462e-09
2020-02-13 18:29:55.380000,5.27741442035e-09,4.45465169632e-09
