Date,0.1-1.0,1.0-9.0,4.0-9.0
2020-03-02 21:44:59.019538,1.41163165448e-07,1.34187184334e-07,1.21522195327e-07
2020-03-02 21:59:59.019538,1.39285333469e-07,1.40193073666e-07,1.27384823524e-07
2020-03-02 22:14:59.019538,1.37359143862e-07,1.68673436251e-07,1.56572546961e-07
2020-03-02 22:29:59.019538,1.35836414841e-07,2.34770787406e-07,2.22185928645e-07
2020-03-02 22:44:59.019538,1.37734148604e-07,2.54557222297e-07,2.42043395447e-07
2020-03-02 22:59:59.019538,1.3827489752e-07,2.29467367397e-07,2.15346072112e-07
2020-03-02 23:14:59.019538,1.39952206937e-07,2.46128738777e-07,2.29582018109e-07
2020-03-02 23:29:59.019538,1.38181111451e-07,2.59178644661e-07,2.4152916284e-07
2020-03-02 23:44:59.019538,1.38694271222e-07,2.70076245934e-07,2.49671410851e-07
2020-03-02 23:59:59.019538,1.36644339887e-07,2.88631281852e-07,2.64515892913e-07
2020-03-03 00:14:59.019538,1.37236324768e-07,2.2249042884e-07,1.99199097007e-07
2020-03-03 00:29:59.019538,1.41246153854e-07,2.30463099788e-07,2.05271043888e-07
2020-03-03 00:44:59.019538,1.3719020317e-07,2.31483164167e-07,1.98277386998e-07
2020-03-03 00:59:59.019538,1.3982389196e-07,2.18990650711e-07,1.83693919408e-07
2020-03-03 01:14:59.019538,1.40042402352e-07,2.19750635861e-07,1.88689537301e-07
2020-03-03 01:29:59.019538,1.330737139e-07,2.39772976536e-07,2.11619281063e-07
2020-03-03 01:44:59.019538,1.35213186977e-07,2.54105533759e-07,2.17769121848e-07
2020-03-03 01:59:59.019538,1.37277152367e-07,2.48732113989e-07,1.97657610553e-07
2020-03-03 02:14:59.019538,1.37963791765e-07,2.66947440241e-07,2.1621749928e-07
2020-03-03 02:29:59.019538,1.35764868376e-07,2.78043988107e-07,2.31251644183e-07
2020-03-03 02:44:59.019538,1.34651623158e-07,2.59564736812e-07,2.14614292139e-07
2020-03-03 02:59:59.019538,1.32807195751e-07,2.47369649907e-07,2.03729760175e-07
2020-03-03 03:14:59.019538,1.3196324967e-07,2.55468969558e-07,2.00634094756e-07
2020-03-03 03:29:59.019538,1.33076039191e-07,2.75935327865e-07,2.18287288372e-07
2020-03-03 03:44:59.019538,1.34046157938e-07,2.63746164174e-07,2.20985388265e-07
2020-03-03 03:59:59.019538,1.34906767215e-07,2.34572239785e-07,1.84683086011e-07
2020-03-03 04:14:59.019538,1.32516015821e-07,2.85919229719e-07,2.49875803162e-07
2020-03-03 04:29:59.019538,1.32119099018e-07,3.01067612744e-07,2.65235968696e-07
2020-03-03 04:44:59.019538,1.36040248551e-07,2.65279316925e-07,2.27226536758e-07
2020-03-03 04:59:59.019538,1.39029717606e-07,2.61421484176e-07,2.18020912363e-07
2020-03-03 05:14:59.019538,1.35591686651e-07,2.68657494645e-07,2.22458264447e-07
2020-03-03 05:29:59.019538,1.35152286937e-07,2.64014547209e-07,2.15217193915e-07
2020-03-03 05:44:59.019538,1.34577042776e-07,2.29882362898e-07,1.8305408695e-07
2020-03-03 05:59:59.019538,1.46916330258e-07,4.85499750464e-07,3.7416012902e-07
2020-03-03 06:14:59.019538,1.50458009896e-07,4.89321061598e-07,3.73266180961e-07
2020-03-03 06:29:59.019538,1.38433429787e-07,2.3896141385e-07,1.91223647242e-07
2020-03-03 06:44:59.019538,1.46751024605e-07,2.18547700111e-07,1.71572098256e-07
2020-03-03 06:59:59.019538,1.40902238861e-07,2.26351004835e-07,1.75836273785e-07
2020-03-03 07:14:59.019538,1.39340705204e-07,2.23423597791e-07,1.79810527766e-07
2020-03-03 07:29:59.019538,1.36565950081e-07,2.46625104077e-07,2.09342499323e-07
2020-03-03 07:44:59.019538,1.35794082532e-07,2.96281357083e-07,2.60836669233e-07
2020-03-03 07:59:59.019538,1.34802645402e-07,2.84830688274e-07,2.41664519779e-07
2020-03-03 08:14:59.019538,1.38034851503e-07,3.08862139746e-07,2.64093345427e-07
2020-03-03 08:29:59.019538,1.39093405454e-07,3.14772777383e-07,2.65948989631e-07
2020-03-03 08:44:59.019538,1.36766988785e-07,2.65064245255e-07,2.19417596211e-07
2020-03-03 08:59:59.019538,1.41221942263e-07,2.31000216601e-07,1.8983794726e-07
2020-03-03 09:14:59.019538,1.41327948937e-07,2.39534513505e-07,1.88324457223e-07
2020-03-03 09:29:59.019538,1.39117098841e-07,2.36961444765e-07,1.97278654458e-07
2020-03-03 09:44:59.019538,1.37459960423e-07,2.1487525847e-07,1.82747373008e-07
2020-03-03 09:59:59.019538,1.3986385823e-07,2.10511723249e-07,1.72191212506e-07
2020-03-03 10:14:59.019538,1.41412195932e-07,2.16740780069e-07,1.74310241081e-07
2020-03-03 10:29:59.019538,1.49178705852e-07,1.81939110306e-07,1.50571415082e-07
2020-03-03 10:44:59.019538,1.47456256587e-07,1.57651358077e-07,1.34912081522e-07
2020-03-03 10:59:59.019538,1.46583278239e-07,1.4479980083e-07,1.22243700851e-07
2020-03-03 11:14:59.019538,1.42627087304e-07,1.43486405583e-07,1.21138897769e-07
2020-03-03 11:29:59.019538,1.42640647418e-07,1.3132093848e-07,1.15093186826e-07
2020-03-03 11:44:59.019538,1.43359242703e-07,1.30294319103e-07,1.15665765074e-07
2020-03-03 11:59:59.019538,1.43450197428e-07,1.29956377661e-07,1.1435325176e-07
2020-03-03 12:14:59.019538,1.46667224771e-07,1.45782155574e-07,1.24475594682e-07
2020-03-03 12:29:59.019538,1.44703041158e-07,1.42235038764e-07,1.21054078319e-07
2020-03-03 12:44:59.019538,1.44656864218e-07,1.26124781439e-07,1.09313885742e-07
2020-03-03 12:59:59.019538,1.46093974563e-07,1.15432482696e-07,1.00839106158e-07
2020-03-03 13:14:59.019538,1.45999731968e-07,1.0845860771e-07,9.51591229917e-08
2020-03-03 13:29:59.019538,1.48856630103e-07,1.29076301083e-07,1.17721235957e-07
2020-03-03 13:44:59.019538,1.44550189704e-07,1.13101016256e-07,9.8708240421e-08
2020-03-03 13:59:59.019538,1.37715669632e-07,1.01468705956e-07,8.24043081057e-08
2020-03-03 14:14:59.019538,1.32832788092e-07,8.78132582483e-08,7.22555505839e-08
2020-03-03 14:29:59.019538,1.38929895344e-07,8.57432341091e-08,7.22065849769e-08
2020-03-03 14:44:59.019538,1.42000183725e-07,8.18562388572e-08,6.87529545796e-08
2020-03-03 14:59:59.019538,1.34767770753e-07,7.37661847985e-08,6.15573562931e-08
2020-03-03 15:14:59.019538,1.35882733112e-07,6.48863992278e-08,5.12391598351e-08
2020-03-03 15:29:59.019538,1.39616964895e-07,6.55568740874e-08,5.17073930509e-08
2020-03-03 15:44:59.019538,1.3670126869e-07,6.37504852885e-08,5.01688854042e-08
2020-03-03 15:59:59.019538,1.34219068339e-07,5.94829192996e-08,4.55045675811e-08
2020-03-03 16:14:59.019538,1.348501795e-07,6.20422350958e-08,4.86333908904e-08
2020-03-03 16:29:59.019538,1.30285746618e-07,9.24388641415e-08,7.88505503016e-08
2020-03-03 16:44:59.019538,1.29512073306e-07,6.87521053339e-08,5.52047655924e-08
2020-03-03 16:59:59.019538,1.29556986165e-07,5.65493318917e-08,4.06226585833e-08
2020-03-03 17:14:59.019538,1.27726686061e-07,6.36023576771e-08,4.92132577158e-08
2020-03-03 17:29:59.019538,1.2771791982e-07,6.47712460796e-08,5.15661386665e-08
2020-03-03 17:44:59.019538,1.28973761439e-07,5.29426779248e-08,3.80913700215e-08
2020-03-03 17:59:59.019538,1.35064868487e-07,4.65153532515e-08,3.09828771293e-08
2020-03-03 18:14:59.019538,1.31449887271e-07,4.50435866844e-08,3.03608493803e-08
2020-03-03 18:29:59.019538,1.59290302439e-07,3.86315153746e-07,2.70501873387e-07
2020-03-03 18:44:59.019538,1.80340781179e-07,4.65777985738e-07,3.18605492919e-07
2020-03-03 18:59:59.019538,1.33138788069e-07,4.01208010554e-08,2.48463037692e-08
2020-03-03 19:14:59.019538,1.32476947336e-07,5.44864126304e-08,3.70599295227e-08
2020-03-03 19:29:59.019538,1.28784124322e-07,4.77726213453e-08,3.19914237979e-08
2020-03-03 19:44:59.019538,1.28459572476e-07,3.71899017188e-08,2.19784317048e-08
2020-03-03 19:59:59.019538,1.29869347085e-07,3.91093783195e-08,2.49393559128e-08
2020-03-03 20:14:59.019538,1.31645542388e-07,4.69143414155e-08,3.33780415045e-08
2020-03-03 20:29:59.019538,1.29350578829e-07,5.24751368697e-08,3.85649216031e-08
2020-03-03 20:44:59.019538,1.33531462979e-07,5.50812289515e-08,4.32902947497e-08
2020-03-03 20:59:59.019538,1.36751067666e-07,6.12946462145e-08,4.97465409427e-08
2020-03-03 21:14:59.019538,1.36416760381e-07,8.60054805991e-08,7.31891288076e-08
2020-03-03 21:29:59.019538,1.3592022283e-07,9.60154851546e-08,8.48385312622e-08
2020-03-03 21:44:59.019538,1.37131831071e-07,1.03946070465e-07,9.4787759232e-08
2020-03-03 21:59:59.019538,1.42908368733e-07,1.31949065087e-07,1.22936872788e-07
2020-03-03 22:14:59.019538,1.45053831542e-07,1.92554800661e-07,1.76742282917e-07
2020-03-03 22:29:59.019538,1.43187964317e-07,2.42967623627e-07,2.2723693849e-07
2020-03-03 22:44:59.019538,1.40924231423e-07,2.43045426873e-07,2.31394832757e-07
2020-03-03 22:59:59.019538,1.4485272616e-07,2.21545302488e-07,2.08169316624e-07
2020-03-03 23:14:59.019538,1.46751492802e-07,2.76339101833e-07,2.59169978444e-07
2020-03-03 23:29:59.019538,1.41252653249e-07,2.57090819188e-07,2.43014534019e-07
2020-03-03 23:44:59.019538,1.41258523938e-07,2.63888672713e-07,2.48537873633e-07
2020-03-03 23:59:59.019538,1.39854675171e-07,2.79528061245e-07,2.61631263707e-07
2020-03-04 00:14:59.019538,1.4154627508e-07,2.30158106011e-07,2.12696204533e-07
2020-03-04 00:29:59.019538,1.37055898002e-07,2.29672968306e-07,2.07871573945e-07
2020-03-04 00:44:59.019538,1.35954274771e-07,2.23954570382e-07,1.9937189069e-07
2020-03-04 00:59:59.019538,1.36790916015e-07,2.44125604087e-07,2.06760740141e-07
2020-03-04 01:14:59.019538,1.35873514768e-07,2.26549780875e-07,1.88629732732e-07
2020-03-04 01:29:59.019538,1.35937753362e-07,2.54867981949e-07,2.2058599209e-07
2020-03-04 01:44:59.019538,1.34309365012e-07,2.55414970028e-07,2.22286883358e-07
2020-03-04 01:59:59.019538,1.35765733658e-07,2.53367690348e-07,2.15511978563e-07
2020-03-04 02:14:59.019538,1.32564175563e-07,2.459565248e-07,2.19023223464e-07
2020-03-04 02:29:59.019538,1.33032189161e-07,2.39176666532e-07,2.09649893149e-07
2020-03-04 02:44:59.019538,1.38871404777e-07,2.41494735311e-07,2.07747771081e-07
2020-03-04 02:59:59.019538,1.35730945291e-07,2.84647175039e-07,2.47432333915e-07
2020-03-04 03:14:59.019538,1.3632195718e-07,2.68216305391e-07,2.22264938341e-07
2020-03-04 03:29:59.019538,1.36352744184e-07,2.53508069481e-07,1.96113207521e-07
2020-03-04 03:44:59.019538,1.36886638096e-07,2.79492446537e-07,2.27078815044e-07
2020-03-04 03:59:59.019538,1.35689215684e-07,2.49224946121e-07,2.03411781767e-07
2020-03-04 04:14:59.019538,1.33039447936e-07,2.44219246757e-07,2.03646222082e-07
2020-03-04 04:29:59.019538,1.336229766e-07,2.7217974435e-07,2.35068291485e-07
2020-03-04 04:44:59.019538,1.35176592089e-07,2.54537998647e-07,2.07633939943e-07
2020-03-04 04:59:59.019538,1.38768441595e-07,2.54514353503e-07,2.02218888762e-07
2020-03-04 05:14:59.019538,1.3991922972e-07,2.59610273702e-07,2.06735399556e-07
2020-03-04 05:29:59.019538,1.42959037806e-07,2.71952770323e-07,2.24974450027e-07
2020-03-04 05:44:59.019538,1.46417156549e-07,2.46378714173e-07,2.0356402186e-07
2020-03-04 05:59:59.019538,1.44882716963e-07,2.28483514729e-07,1.87275536535e-07
2020-03-04 06:14:59.019538,1.41894393891e-07,2.53810587435e-07,2.17693702845e-07
2020-03-04 06:29:59.019538,1.45935560693e-07,2.62881706025e-07,2.25253952111e-07
2020-03-04 06:44:59.019538,1.46706200379e-07,2.93284349557e-07,2.53231120985e-07
2020-03-04 06:59:59.019538,1.4552817462e-07,3.15093947496e-07,2.74782626067e-07
2020-03-04 07:14:59.019538,1.48007302189e-07,3.06126044687e-07,2.60356110394e-07
2020-03-04 07:29:59.019538,1.47826728457e-07,2.7997177798e-07,2.27282099426e-07
2020-03-04 07:44:59.019538,1.45683460753e-07,2.8745994414e-07,2.29696933119e-07
2020-03-04 07:59:59.019538,1.47054960129e-07,2.83962528835e-07,2.25225231676e-07
2020-03-04 08:14:59.019538,1.54154879109e-07,2.5609543062e-07,1.89352867124e-07
2020-03-04 08:29:59.019538,1.55895310251e-07,2.90205779135e-07,2.18048275552e-07
2020-03-04 08:44:59.019538,1.58453616157e-07,3.25371447624e-07,2.54808360303e-07
2020-03-04 08:59:59.019538,1.60875220057e-07,3.09476114274e-07,2.40432918537e-07
2020-03-04 09:14:59.019538,1.58932954456e-07,3.22708511026e-07,2.59840897441e-07
2020-03-04 09:29:59.019538,1.53430170874e-07,3.12821555986e-07,2.52409228177e-07
2020-03-04 09:44:59.019538,1.54438643279e-07,2.57803844984e-07,1.94901438697e-07
2020-03-04 09:59:59.019538,1.54857282673e-07,2.68384800404e-07,2.11766262096e-07
2020-03-04 10:14:59.019538,1.49216424071e-07,2.61650381812e-07,2.08221165943e-07
2020-03-04 10:29:59.019538,1.44548465728e-07,2.19536159182e-07,1.61987409777e-07
2020-03-04 10:44:59.019538,1.45533427596e-07,2.21550272205e-07,1.6690998111e-07
2020-03-04 10:59:59.019538,1.42928373859e-07,1.91030873645e-07,1.38736319286e-07
2020-03-04 11:14:59.019538,1.38271752648e-07,1.76309494342e-07,1.3357141598e-07
2020-03-04 11:29:59.019538,1.38525707624e-07,1.69198566405e-07,1.34646347918e-07
2020-03-04 11:44:59.019538,1.38622291527e-07,1.77899502001e-07,1.49239870258e-07
2020-03-04 11:59:59.019538,1.39003474072e-07,1.92050679803e-07,1.62677253979e-07
2020-03-04 12:14:59.019538,1.40034530172e-07,1.67102676332e-07,1.41121882871e-07
2020-03-04 12:29:59.019538,1.3947128092e-07,1.41470255209e-07,1.19651726241e-07
2020-03-04 12:44:59.019538,1.3959449384e-07,1.36308735844e-07,1.14388173276e-07
2020-03-04 12:59:59.019538,1.388659969e-07,1.31585731557e-07,1.09036887157e-07
2020-03-04 13:14:59.019538,1.40758033378e-07,1.44600730925e-07,1.26258562922e-07
2020-03-04 13:29:59.019538,1.41639292491e-07,1.2851675054e-07,1.10000098373e-07
2020-03-04 13:44:59.019538,1.38366390848e-07,1.19246214373e-07,1.03380160185e-07
2020-03-04 13:59:59.019538,1.37445675586e-07,1.0579170233e-07,9.14748820201e-08
2020-03-04 14:14:59.019538,1.43854292082e-07,1.22422282e-07,1.06181922615e-07
2020-03-04 14:29:59.019538,1.46264989872e-07,1.31732019689e-07,1.15251985086e-07
2020-03-04 14:44:59.019538,1.41901370538e-07,8.36667593612e-08,6.87017404111e-08
2020-03-04 14:59:59.019538,1.45633707275e-07,7.89160558136e-08,6.40304106218e-08
2020-03-04 15:14:59.019538,1.46107892859e-07,7.5997701367e-08,5.86076325324e-08
2020-03-04 15:29:59.019538,1.43729635227e-07,7.03837240444e-08,5.29986193708e-08
2020-03-04 15:44:59.019538,1.43115846387e-07,7.54568599674e-08,6.05702589353e-08
2020-03-04 15:59:59.019538,1.37910973499e-07,7.70974127731e-08,6.53020538753e-08
2020-03-04 16:14:59.019538,1.34769611214e-07,7.81356340164e-08,6.5608150603e-08
2020-03-04 16:29:59.019538,1.34944628808e-07,6.53550674947e-08,5.18836371175e-08
2020-03-04 16:44:59.019538,1.31646233412e-07,5.30704186061e-08,3.92341785006e-08
2020-03-04 16:59:59.019538,1.28651016449e-07,5.16358286907e-08,3.50925059655e-08
2020-03-04 17:14:59.019538,1.24636201862e-07,5.89073218335e-08,4.47390946706e-08
2020-03-04 17:29:59.019538,1.26616899465e-07,5.79512027806e-08,4.41461717088e-08
2020-03-04 17:44:59.019538,1.31261899718e-07,5.4482980052e-08,3.89506107279e-08
2020-03-04 17:59:59.019538,1.36106401768e-07,6.11333333537e-08,4.1212040669e-08
2020-03-04 18:14:59.019538,1.37302543717e-07,5.2556459055e-08,3.50632602204e-08
2020-03-04 18:29:59.019538,1.37335478085e-07,4.95277481398e-08,3.25422459606e-08
2020-03-04 18:44:59.019538,1.3896197807e-07,4.71297720174e-08,2.79166708961e-08
2020-03-04 18:59:59.019538,1.41669730161e-07,5.05445257281e-08,3.25347083103e-08
2020-03-04 19:14:59.019538,1.38329440911e-07,5.3017349769e-08,3.69928697801e-08
2020-03-04 19:29:59.019538,1.39499920692e-07,4.96586780162e-08,3.22375260627e-08
2020-03-04 19:44:59.019538,1.39056327766e-07,5.14932050687e-08,3.5480043792e-08
2020-03-04 19:59:59.019538,1.38473200654e-07,7.43514208818e-08,6.17347435112e-08
2020-03-04 20:14:59.019538,1.39044816987e-07,9.10985242759e-08,7.17125391054e-08
2020-03-04 20:29:59.019538,1.38281123144e-07,7.90681025277e-08,5.67471045306e-08
2020-03-04 20:44:59.019538,1.38754497044e-07,6.3887535609e-08,4.83490870656e-08
2020-03-04 20:59:59.019538,1.37460199723e-07,8.69148173772e-08,7.32851409505e-08
2020-03-04 21:14:59.019538,1.35404940628e-07,1.01499185201e-07,8.87695254615e-08
2020-03-04 21:29:59.019538,1.40844677617e-07,1.09590135087e-07,9.86529720793e-08
2020-03-04 21:44:59.019538,1.37203319255e-07,1.3355051427e-07,1.19668802888e-07
2020-03-04 21:59:59.019538,1.332144076e-07,1.42994585704e-07,1.26855566757e-07
2020-03-04 22:14:59.019538,1.40770650679e-07,1.59476494244e-07,1.45156839318e-07
2020-03-04 22:29:59.019538,1.41672248501e-07,2.26438661361e-07,2.13612918691e-07
2020-03-04 22:44:59.019538,1.39342278054e-07,2.58601949684e-07,2.46088091959e-07
2020-03-04 22:59:59.019538,1.40335551245e-07,2.440834964e-07,2.27311206317e-07
2020-03-04 23:14:59.019538,1.40802511426e-07,2.62543354989e-07,2.44203310602e-07
2020-03-04 23:29:59.019538,1.41597665911e-07,2.62685578314e-07,2.45586231555e-07
2020-03-04 23:44:59.019538,1.37122120429e-07,2.58993573192e-07,2.4074944361e-07
2020-03-04 23:59:59.019538,1.34477734516e-07,2.44865946465e-07,2.2784890719e-07
2020-03-05 00:14:59.019538,1.38426764684e-07,2.33147344366e-07,2.10822007119e-07
2020-03-05 00:29:59.019538,1.35501530331e-07,2.34216424537e-07,2.07512010176e-07
2020-03-05 00:44:59.019538,1.35002667298e-07,2.49085708503e-07,2.17300007387e-07
2020-03-05 00:59:59.019538,1.33889121209e-07,2.79914650024e-07,2.2770336025e-07
2020-03-05 01:14:59.019538,1.33896128452e-07,3.21940744874e-07,2.61885249916e-07
2020-03-05 01:29:59.019538,1.32087483498e-07,3.3073087681e-07,2.65457224495e-07
2020-03-05 01:44:59.019538,1.35359221497e-07,2.80295996179e-07,2.27309509778e-07
2020-03-05 01:59:59.019538,1.31877496559e-07,2.50416103591e-07,2.06467966692e-07
2020-03-05 02:14:59.019538,1.28629954466e-07,2.51754447837e-07,2.06865948605e-07
2020-03-05 02:29:59.019538,1.28437078314e-07,2.91031253426e-07,2.38505395539e-07
2020-03-05 02:44:59.019538,1.30459649097e-07,2.9026067624e-07,2.35780549828e-07
2020-03-05 02:59:59.019538,1.27356149251e-07,2.83059506302e-07,2.26670002499e-07
2020-03-05 03:14:59.019538,1.27301514247e-07,2.51625619346e-07,1.95268278291e-07
2020-03-05 03:29:59.019538,1.2718140427e-07,2.69576483277e-07,2.20880494446e-07
2020-03-05 03:44:59.019538,1.26933192361e-07,2.65821499907e-07,2.10607538326e-07
2020-03-05 03:59:59.019538,1.28753360366e-07,2.64823739193e-07,2.13578730904e-07
2020-03-05 04:14:59.019538,1.303401185e-07,2.67983036346e-07,2.1232579687e-07
2020-03-05 04:29:59.019538,1.29858452072e-07,2.75602591791e-07,2.26087355579e-07
2020-03-05 04:44:59.019538,1.37117923883e-07,2.59112931641e-07,2.04508422177e-07
2020-03-05 04:59:59.019538,1.35080360757e-07,2.35590577936e-07,1.85484108212e-07
2020-03-05 05:14:59.019538,1.29992854105e-07,2.55674421003e-07,2.13300064302e-07
2020-03-05 05:29:59.019538,1.33769800359e-07,2.64163373811e-07,2.09699162783e-07
2020-03-05 05:44:59.019538,1.30139209852e-07,2.79364499639e-07,2.23083324569e-07
2020-03-05 05:59:59.019538,1.25868338739e-07,2.66738094402e-07,2.15973941479e-07
2020-03-05 06:14:59.019538,1.29442681373e-07,2.62371189835e-07,2.04257343577e-07
2020-03-05 06:29:59.019538,1.35665320464e-07,2.48034446963e-07,1.91611937898e-07
2020-03-05 06:44:59.019538,1.32924235107e-07,2.79318984472e-07,2.18046347181e-07
2020-03-05 06:59:59.019538,1.36660866705e-07,2.96437085577e-07,2.44499080063e-07
2020-03-05 07:14:59.019538,1.35090665341e-07,2.61532169555e-07,2.05729830538e-07
2020-03-05 07:29:59.019538,1.30926842264e-07,2.60729477339e-07,2.04494647029e-07
2020-03-05 07:44:59.019538,1.2869188669e-07,2.24191389209e-07,1.8034150043e-07
2020-03-05 07:59:59.019538,1.29005199379e-07,2.20356462739e-07,1.72727045849e-07
2020-03-05 08:14:59.019538,1.27443187277e-07,2.18878143871e-07,1.67416656253e-07
2020-03-05 08:29:59.019538,1.26059459458e-07,2.10624287752e-07,1.57236076425e-07
2020-03-05 08:44:59.019538,1.23677210676e-07,2.52861603281e-07,2.09225215677e-07
2020-03-05 08:59:59.019538,1.22126922228e-07,2.49756008626e-07,2.0477914958e-07
2020-03-05 09:14:59.019538,1.25021576174e-07,2.30377050668e-07,1.76737376988e-07
2020-03-05 09:29:59.019538,1.27493014752e-07,2.43309178502e-07,1.93877384246e-07
2020-03-05 09:44:59.019538,1.43438611136e-07,2.36455315056e-07,1.8512176666e-07
2020-03-05 09:59:59.019538,1.9500280167e-07,2.32713937756e-07,1.59116248371e-07
2020-03-05 10:14:59.019538,1.72896063539e-07,2.34148316953e-07,1.53522661361e-07
2020-03-05 10:29:59.019538,1.59877944722e-07,2.13620115344e-07,1.28340059316e-07
2020-03-05 10:44:59.019538,1.56269056297e-07,2.14785732992e-07,1.31216106181e-07
2020-03-05 10:59:59.019538,1.50867270382e-07,2.09291018058e-07,1.39104456807e-07
2020-03-05 11:14:59.019538,1.49035570728e-07,1.80095233682e-07,1.19924561634e-07
2020-03-05 11:29:59.019538,1.44454034425e-07,1.62766581194e-07,1.11028797212e-07
2020-03-05 11:44:59.019538,1.40566539078e-07,1.72292262119e-07,1.3507268078e-07
2020-03-05 11:59:59.019538,1.33473229279e-07,1.6708048007e-07,1.38435810792e-07
2020-03-05 12:14:59.019538,1.35026066898e-07,1.45910104737e-07,1.14454943817e-07
2020-03-05 12:29:59.019538,1.32115722999e-07,1.45540914251e-07,1.12775941137e-07
2020-03-05 12:44:59.019538,1.30064693939e-07,1.34645853047e-07,1.04372385476e-07
2020-03-05 12:59:59.019538,1.52586798589e-07,1.19372433447e-07,9.13310150432e-08
2020-03-05 13:14:59.019538,1.58131842473e-07,1.29521316669e-07,1.06378658587e-07
2020-03-05 13:29:59.019538,1.35318117626e-07,1.35122874485e-07,1.14472111474e-07
2020-03-05 13:44:59.019538,1.29911544395e-07,1.13252098657e-07,9.03826014332e-08
2020-03-05 13:59:59.019538,1.35435798261e-07,1.08196448402e-07,8.71831429031e-08
2020-03-05 14:14:59.019538,1.36267065888e-07,9.29936893426e-08,7.20866707529e-08
2020-03-05 14:29:59.019538,1.5193965428e-07,9.13869723632e-08,7.18560566844e-08
2020-03-05 14:44:59.019538,1.76297135299e-07,9.30264208204e-08,7.09466874356e-08
2020-03-05 14:59:59.019538,1.52006528775e-07,1.07997665284e-07,9.47357533736e-08
2020-03-05 15:14:59.019538,1.37958415255e-07,8.58558322238e-08,7.13141267813e-08
2020-03-05 15:29:59.019538,1.3550695525e-07,6.53724945799e-08,5.05074924147e-08
2020-03-05 15:44:59.019538,1.37403232884e-07,6.87233887969e-08,5.1194323788e-08
2020-03-05 15:59:59.019538,1.30109266005e-07,5.96211594368e-08,4.39439862983e-08
2020-03-05 16:14:59.019538,1.26131601459e-07,5.56203719121e-08,4.25721938972e-08
2020-03-05 16:29:59.019538,1.29519622561e-07,4.95935594957e-08,3.51034584806e-08
2020-03-05 16:44:59.019538,1.33855311718e-07,1.0181314003e-07,8.49182938847e-08
2020-03-05 16:59:59.019538,1.29501667004e-07,4.40401348623e-08,3.21398231286e-08
2020-03-05 17:14:59.019538,1.34938949616e-07,4.293638636e-08,3.07490191991e-08
2020-03-05 17:29:59.019538,1.332710515e-07,5.00625054147e-08,3.78589469286e-08
2020-03-05 17:44:59.019538,1.23962639133e-07,4.28213125509e-08,3.09345144315e-08
2020-03-05 17:59:59.019538,1.25835552525e-07,4.30816833204e-08,3.09116670966e-08
2020-03-05 18:14:59.019538,1.31616825964e-07,4.03271211525e-08,2.7693658023e-08
2020-03-05 18:29:59.019538,1.35474324699e-07,4.65066749578e-08,3.4969058541e-08
2020-03-05 18:44:59.019538,1.33198371546e-07,5.87888764923e-08,4.62828047878e-08
2020-03-05 18:59:59.019538,1.31164495818e-07,4.21367232257e-08,2.75815264426e-08
2020-03-05 19:14:59.019538,1.33071950401e-07,5.0645625123e-08,3.49397453858e-08
2020-03-05 19:29:59.019538,1.31489426038e-07,5.19314595583e-08,3.5880763163e-08
2020-03-05 19:44:59.019538,1.33718666601e-07,4.59924032904e-08,3.29987525181e-08
2020-03-05 19:59:59.019538,1.2696578433e-07,5.30530480571e-08,3.44724529635e-08
2020-03-05 20:14:59.019538,1.27027972878e-07,5.69085536406e-08,3.61229068856e-08
2020-03-05 20:29:59.019538,1.25939841848e-07,5.16310497554e-08,3.68120333722e-08
2020-03-05 20:44:59.019538,1.24394489847e-07,6.85900573871e-08,5.18741816449e-08
2020-03-05 20:59:59.019538,1.30916898011e-07,5.70209112945e-08,4.63512422402e-08
2020-03-05 21:14:59.019538,1.39904470792e-07,7.33926830211e-08,6.39512364459e-08
2020-03-05 21:29:59.019538,1.37044733017e-07,9.46804994488e-08,8.44818437314e-08
2020-03-05 21:44:59.019538,1.29895576335e-07,1.29418532721e-07,1.16143395107e-07
2020-03-05 21:59:59.019538,1.32661169735e-07,1.53593361487e-07,1.39916194046e-07
2020-03-05 22:14:59.019538,1.34971500974e-07,2.03539379763e-07,1.82394249223e-07
2020-03-05 22:29:59.019538,1.33770085818e-07,2.50547529882e-07,2.352166209e-07
2020-03-05 22:44:59.019538,1.26718631779e-07,2.90529442573e-07,2.7812094191e-07
2020-03-05 22:59:59.019538,1.25537239068e-07,2.65544673669e-07,2.52705992234e-07
2020-03-05 23:14:59.019538,1.31307283828e-07,2.14541761419e-07,1.97897457721e-07
2020-03-05 23:29:59.019538,1.354009061e-07,2.46884367384e-07,2.31695633329e-07
2020-03-05 23:44:59.019538,1.35982497682e-07,2.94429750899e-07,2.7539344549e-07
2020-03-05 23:59:59.019538,1.34251973207e-07,2.89832666706e-07,2.53971735828e-07
2020-03-06 00:14:59.019538,1.32183966748e-07,2.45007525114e-07,2.12463136269e-07
2020-03-06 00:29:59.019538,1.31358844507e-07,2.35968857701e-07,2.01981004088e-07
2020-03-06 00:44:59.019538,1.30070240639e-07,2.59528146034e-07,2.24035805141e-07
2020-03-06 00:59:59.019538,1.35935512314e-07,2.88792800711e-07,2.44798312562e-07
2020-03-06 01:14:59.019538,1.36707505276e-07,2.65711494753e-07,2.04374037202e-07
2020-03-06 01:29:59.019538,1.38068949934e-07,2.19891793216e-07,1.86947196207e-07
